	ceftazidime	levofloxacin	tetracycline	cefazolin	gentamicin	trimethoprim_sulfamethoxazole	ceftriaxone	amikacin	aztreonam	piperacillin_tazobactam	meropenem	cefepime	imipenem	cefoxitin	ciprofloxacin	ertapenem	tobramycin
573.12922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12927	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12930	0	1	0	0	0	1	0	2	0	0	0	0	0	0	1	2	1
573.12933	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
573.12934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12937	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	2	0
573.12939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12941	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0
573.12943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12955	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0
573.12960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12961	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0
573.12962	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0
573.12965	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	2	0
573.12967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12968	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0
573.12978	0	1	0	0	0	1	0	0	0	0	0	0	0	2	1	2	0
573.12980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12984	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0
573.12985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12986	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12996	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0
573.12997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.12998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.13000	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0
573.13002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.13003	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
573.13004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.13005	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0
573.13006	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0
573.13009	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0
573.13013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.13015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.13020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.13022	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0
573.13026	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0
573.13027	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
573.13029	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0
573.13056	0	1	1	1	1	0	1	0	0	2	0	2	0	1	1	2	0
573.13100	0	0	1	1	1	1	1	0	0	0	0	2	0	0	0	2	2
573.13103	0	0	1	1	1	1	1	0	0	0	0	2	0	0	0	2	2
573.13134	0	0	1	1	1	1	1	0	0	0	0	2	0	0	0	2	0
573.13141	0	0	1	1	0	0	2	0	0	2	0	0	0	1	0	2	0
573.13284	0	1	1	1	1	1	1	0	1	0	0	1	0	0	1	2	2
573.13286	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	2	0
573.13295	0	2	1	1	1	1	1	0	1	0	0	2	0	0	1	2	2
573.13298	0	2	1	1	1	1	1	0	1	0	0	1	0	0	1	2	1
573.13366	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	2	2
573.13401	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	2	0
573.13408	0	0	1	0	0	0	2	0	0	2	0	0	0	2	0	2	0
573.13443	0	0	1	1	1	1	1	0	0	0	0	2	0	0	2	2	2
573.13466	0	1	1	1	1	1	2	0	0	1	0	1	0	1	1	2	1
573.13474	0	1	1	1	1	1	2	0	0	1	0	1	0	1	1	2	1
573.13476	0	1	1	1	1	1	2	0	0	1	0	1	0	1	1	2	1
573.13492	0	0	2	1	2	0	1	0	1	0	1	2	1	1	1	2	0
573.13508	0	0	1	1	0	0	2	0	0	1	0	0	0	0	0	2	0
573.13515	0	1	1	1	1	1	2	0	0	1	0	1	0	1	1	2	1
573.13549	0	1	1	1	1	1	2	0	0	1	0	1	0	1	1	2	1
573.13553	0	1	2	1	2	0	1	1	0	1	0	1	0	2	1	2	1
573.13567	0	0	0	0	1	0	2	0	0	1	0	2	0	0	1	2	1
573.13614	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	2	0
573.13736	0	0	1	0	0	0	2	0	0	2	0	0	0	1	1	2	0
573.13748	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	2	0
573.13754	0	2	1	0	0	1	2	0	0	2	0	0	0	1	1	2	0
573.13763	0	0	1	0	0	1	2	0	0	1	0	0	0	1	0	2	0
573.13834	0	0	1	1	0	0	2	0	0	1	0	0	0	1	0	2	0
573.13835	0	0	1	1	1	1	1	0	0	0	0	2	0	0	2	2	2
573.13868	0	1	1	1	0	1	1	0	0	0	0	0	0	0	1	2	2
573.13899	0	2	0	1	0	1	1	0	0	0	0	0	0	0	1	2	0
573.13924	0	0	0	1	0	0	1	0	1	0	0	1	0	2	0	2	0
573.13936	0	1	1	1	0	1	1	0	2	0	0	0	0	2	1	2	0
573.13941	0	1	1	1	0	1	1	0	1	1	2	1	1	2	1	2	0
573.5661	0	2	2	2	1	2	2	0	2	2	0	2	2	2	1	0	1
573.13967	0	0	1	0	0	1	2	0	0	2	0	0	0	1	0	2	0
573.13968	0	1	0	1	0	0	1	0	1	0	0	1	0	2	1	2	0
573.13980	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	2	0
573.14013	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	2	0
573.14073	0	0	1	0	0	1	2	0	0	2	0	0	0	1	0	2	0
573.14150	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	2	0
573.14198	0	2	1	1	1	1	1	0	1	0	0	1	0	0	1	2	2
573.14201	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	2	0
573.14205	0	2	1	1	1	1	1	0	2	0	0	1	0	2	1	2	1
573.14265	0	1	0	0	1	1	2	2	0	1	0	2	0	0	1	2	1
573.14272	0	1	1	0	1	1	2	0	0	0	0	0	0	1	1	2	2
573.14302	0	0	1	1	0	1	2	0	0	1	0	0	0	1	0	2	0
573.14305	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	2	0
573.14309	0	0	1	0	0	0	1	0	0	2	0	0	0	1	0	2	0
573.14312	0	1	1	0	0	1	2	2	0	1	0	1	0	2	1	2	1
573.14328	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	2	0
573.14365	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	2	0
573.14387	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	2	0
573.14411	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	2	0
573.14453	0	1	1	1	2	1	2	0	0	0	0	0	0	0	1	2	0
573.14454	0	0	1	1	0	0	1	0	0	0	0	2	0	0	2	2	0
573.14479	0	0	1	1	1	1	1	0	0	0	0	2	0	0	0	2	2
573.14493	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	2	0
573.15711	0	2	2	2	0	1	2	0	2	2	2	2	2	2	1	1	0
573.15714	0	2	2	2	0	0	2	0	2	2	2	2	2	2	1	1	0
573.15725	0	2	2	2	1	1	2	0	2	2	2	2	2	2	1	1	0
573.15726	0	2	2	2	0	1	2	0	2	2	2	2	2	2	1	1	1
573.15734	0	2	2	2	0	0	2	0	2	2	2	2	2	2	0	1	0
573.20061	0	0	0	1	0	0	2	0	0	1	1	0	1	1	0	1	0
573.24246	0	2	0	1	0	1	1	0	2	2	0	0	2	1	2	1	0
573.24250	0	0	1	2	0	0	0	0	2	0	0	0	2	1	0	0	0
573.24255	0	0	0	2	0	0	0	0	2	0	0	0	2	0	0	0	0
573.24257	0	0	0	2	0	2	0	0	0	2	0	0	0	2	0	0	0
573.24273	0	1	1	1	1	1	1	0	2	2	0	0	2	0	1	0	2
573.24285	0	0	1	1	1	1	1	0	2	0	0	0	2	0	0	0	1
573.24287	0	2	0	2	1	1	1	0	2	0	0	0	2	0	2	0	1
573.24296	0	0	0	1	0	1	1	0	2	0	0	0	2	0	0	0	1
573.24380	0	1	1	1	0	1	0	2	0	1	0	0	0	1	1	0	1
573.24384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
573.24400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
573.25927	0	0	0	2	0	0	1	0	2	1	2	0	2	2	0	1	2
573.5683	0	2	2	2	1	2	2	0	0	0	0	0	2	0	2	0	2
573.5691	0	2	2	2	0	2	2	0	0	0	0	0	2	0	2	0	0
573.5709	0	2	2	2	1	2	2	0	0	0	0	2	2	0	0	0	1
573.5828	0	2	2	2	0	2	2	0	0	0	0	0	2	0	0	0	0
573.7096	0	2	2	2	1	2	2	0	0	0	0	0	2	0	2	0	1
573.12948	2	1	1	1	0	1	1	2	1	1	1	1	1	1	1	2	1
573.13018	2	1	0	1	0	0	1	0	1	0	0	1	0	0	1	2	0
573.13117	2	1	1	1	1	1	1	0	1	1	0	2	0	2	1	2	2
573.13747	2	1	1	1	1	1	1	0	0	1	0	0	0	2	1	2	1
573.13860	2	1	0	1	0	0	1	0	1	0	0	2	0	0	1	2	0
573.13890	2	1	1	1	1	1	1	0	1	0	0	2	0	0	1	2	1
573.13944	2	1	1	1	0	1	1	0	1	1	2	0	1	0	1	2	0
573.13957	2	1	1	1	0	1	1	0	1	1	2	1	1	0	1	2	0
573.14063	2	1	1	1	1	1	1	0	1	1	0	2	0	0	1	2	1
573.14506	2	1	1	1	0	1	1	0	1	2	1	2	1	1	1	2	0
573.14511	2	1	1	1	0	0	1	0	2	0	0	2	0	0	1	2	2
573.18541	2	1	2	1	1	2	1	0	2	2	2	1	1	1	1	1	2
573.24243	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1
573.24247	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1
573.24248	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1
573.24251	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1
573.24252	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1
573.24254	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1
573.24256	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1
573.24258	2	1	2	1	0	0	1	0	1	2	1	1	1	2	1	1	0
573.24260	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1
573.24261	2	1	0	1	0	0	1	0	1	2	1	1	1	2	1	1	0
573.24263	2	1	1	1	1	0	1	1	1	2	0	1	2	0	1	1	1
573.24265	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1
573.24271	2	1	0	1	1	1	1	1	1	2	1	1	1	2	1	1	1
573.24272	2	1	1	1	0	1	1	0	1	2	2	1	2	2	1	1	0
573.24274	2	1	1	1	1	0	1	0	1	2	1	1	1	2	1	1	1
573.24276	2	1	1	1	1	0	1	0	1	2	1	1	1	2	1	1	1
573.24277	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1
573.24278	2	1	1	1	1	0	1	0	1	2	1	1	1	2	1	1	1
573.24280	2	1	1	1	1	1	1	0	1	2	1	1	0	2	1	1	1
573.24313	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1
573.24315	2	1	2	1	1	0	1	0	1	2	1	1	1	2	1	1	1
573.24316	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1
573.5649	2	1	1	1	2	1	1	0	1	2	1	1	1	1	1	1	2
573.6973	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1
573.6974	2	1	1	1	0	1	1	1	1	2	1	1	1	2	1	2	0
548.493	2	0	0	1	0	0	0	0	0	2	2	0	1	2	0	1	0
548.498	2	0	0	1	0	0	1	0	1	2	1	0	1	1	0	1	0
548.535	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0
548.538	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0
571.447	2	0	2	1	0	0	1	0	1	1	1	1	0	1	0	1	0
573.12892	2	0	0	1	0	1	1	0	2	0	0	1	0	0	1	2	2
573.13046	2	0	0	1	0	0	1	0	1	1	0	1	1	0	0	2	0
573.13050	2	0	1	1	0	0	1	0	2	0	0	1	0	0	0	2	2
573.13057	2	0	0	1	0	0	2	0	0	1	0	0	0	0	0	2	0
573.13123	2	0	0	1	0	0	1	0	1	1	0	1	1	0	0	2	0
573.13129	2	0	1	1	0	1	1	0	1	0	0	2	0	0	0	2	0
573.13385	2	0	1	1	1	1	1	0	1	0	0	1	0	0	1	2	1
573.13456	2	0	1	1	0	0	2	0	0	1	0	0	0	0	0	2	0
573.13480	2	0	1	1	0	0	1	0	0	1	0	2	0	0	0	2	0
573.13511	2	0	1	1	0	0	2	0	0	1	0	0	0	0	0	2	0
573.13527	2	0	0	1	1	1	1	0	2	0	0	2	0	0	0	2	1
573.13556	2	0	0	1	1	1	1	0	1	1	0	1	0	0	0	2	1
573.13570	2	0	0	1	0	0	2	0	2	0	0	0	0	0	2	2	2
573.13651	2	0	0	1	0	0	1	0	1	1	1	2	1	1	0	2	0
573.13662	2	0	1	1	1	1	1	0	1	0	0	1	0	0	0	2	2
573.13664	2	0	1	1	0	0	2	0	0	1	0	0	0	1	0	2	0
573.13732	2	0	0	1	0	1	1	0	1	0	0	1	0	0	0	2	2
573.13739	2	0	1	1	0	0	2	0	0	1	0	0	0	0	0	2	0
573.13768	2	0	0	1	0	1	1	0	1	0	0	2	0	0	1	2	0
573.13853	2	0	1	1	0	0	2	0	0	1	0	0	0	0	0	2	0
573.13874	2	0	1	1	1	1	1	0	2	0	0	1	0	0	0	2	2
573.13914	2	0	0	1	0	1	1	0	1	0	0	2	0	0	1	2	0
573.13995	2	0	0	1	0	0	1	0	1	0	0	1	0	0	0	2	0
573.14027	2	0	1	1	0	1	1	0	1	0	0	1	0	0	0	2	0
573.14043	2	0	1	1	0	1	1	0	1	2	0	1	0	0	2	2	0
573.14104	2	0	1	1	0	1	1	0	1	1	0	1	0	0	2	2	0
573.14117	2	0	1	1	0	1	1	0	1	1	0	1	0	0	2	2	0
573.14171	2	0	0	1	0	0	2	0	0	1	0	0	0	0	0	2	0
573.14277	2	0	1	1	1	1	1	0	1	0	0	1	0	0	2	2	0
573.14429	2	0	1	1	0	1	1	0	1	0	0	2	0	0	1	2	1
573.14463	2	0	2	1	0	0	1	0	0	1	0	2	0	0	0	2	0
573.24269	2	0	0	1	0	0	2	0	0	2	1	0	1	2	0	1	0
573.24284	2	0	1	1	1	1	1	0	2	0	0	0	2	0	0	0	1
573.24297	2	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1
573.24310	2	2	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1
574.26	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1
1328399.3	2	2	0	2	2	2	1	2	2	2	1	1	2	2	2	2	2
573.14064	2	2	0	1	0	1	2	0	0	1	0	0	0	2	1	2	0
548.379	2	2	2	1	2	2	1	2	2	2	0	0	2	2	2	1	2
548.381	2	2	2	1	2	2	1	2	1	1	1	1	2	2	2	1	2
548.382	2	2	2	1	2	2	1	2	1	1	1	1	2	2	2	1	2
548.384	2	2	2	1	2	2	1	2	1	1	0	0	0	2	2	1	2
548.385	2	2	2	1	2	2	1	2	1	1	1	0	1	2	2	1	2
548.386	2	2	2	1	2	2	1	2	1	1	1	0	1	2	2	1	2
548.389	2	2	2	1	2	2	1	2	1	1	1	0	0	2	2	0	2
548.393	2	2	2	1	2	2	1	2	1	1	1	0	1	2	2	1	2
548.395	2	2	2	1	2	2	1	2	2	1	1	1	2	2	2	1	2
548.396	2	2	2	1	2	2	1	2	1	1	1	0	1	2	2	1	2
548.397	2	2	2	1	2	2	1	2	1	1	1	0	1	2	2	1	2
548.398	2	2	2	1	2	2	1	2	1	1	0	1	2	2	2	1	2
548.399	2	2	2	1	2	2	1	2	1	1	1	0	1	2	2	1	2
548.400	2	2	2	1	2	2	1	2	1	1	1	0	1	2	2	1	2
548.402	2	2	2	1	2	2	1	2	1	1	1	0	1	2	2	1	2
548.403	2	2	2	1	2	2	1	2	1	1	2	1	0	2	2	1	2
548.404	2	2	2	1	2	2	1	2	1	1	0	0	2	2	2	1	2
573.15511	2	2	2	1	0	1	1	0	2	0	0	1	2	0	0	2	0
573.15516	2	2	2	1	0	1	1	0	2	0	0	0	2	0	0	2	0
573.15519	2	2	2	1	0	0	1	0	2	2	0	0	2	0	0	2	0
573.15530	2	2	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1
573.15545	2	2	2	1	0	1	1	0	2	0	0	0	2	0	0	2	0
573.15546	2	2	2	1	0	1	1	0	2	1	0	0	2	0	0	2	0
573.15580	2	2	2	1	0	1	1	0	2	2	0	0	2	1	1	2	1
573.15592	2	2	2	1	1	1	1	1	2	1	0	0	2	0	1	2	1
573.15593	2	2	2	1	0	1	1	0	2	1	0	0	2	1	1	2	1
573.15595	2	2	2	1	0	1	1	0	2	1	0	0	2	1	1	2	1
573.15599	2	2	2	1	0	1	1	0	2	2	0	0	2	2	1	2	2
573.15602	2	2	2	1	0	1	1	2	2	1	1	1	2	1	1	2	1
573.15603	2	2	2	1	1	1	1	0	2	1	1	1	2	1	1	2	1
573.15606	2	2	2	1	0	1	1	0	2	1	0	0	2	1	1	2	2
573.15609	2	2	2	1	1	1	1	1	2	1	0	0	2	0	1	2	1
573.15610	2	2	2	1	0	1	1	0	2	0	0	0	2	0	0	2	1
573.15613	2	2	2	1	0	1	1	0	2	1	1	1	2	1	1	2	1
573.15614	2	2	2	1	0	1	1	0	2	1	1	1	2	1	1	2	1
573.15616	2	2	2	1	1	1	1	1	2	1	0	0	2	0	1	2	1
573.15618	2	2	2	1	0	2	1	2	2	1	1	1	2	1	1	2	1
573.15624	2	2	2	1	0	1	1	0	2	0	0	0	2	0	0	2	2
573.15626	2	2	2	1	0	1	1	0	2	1	1	1	2	1	1	2	1
573.15629	2	2	2	1	1	1	1	0	2	1	1	1	2	1	1	2	1
573.15512	2	2	2	0	0	0	0	0	2	0	0	0	2	2	2	2	0
573.15513	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15514	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15515	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15517	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15518	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15520	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15521	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15522	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15523	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15524	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15525	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15526	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15527	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15528	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15529	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15531	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15533	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15534	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15535	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15536	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15537	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15538	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15539	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15540	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15541	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15542	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15543	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15544	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15547	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15548	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15550	2	2	2	0	0	0	0	0	2	0	0	0	2	2	0	2	0
573.15551	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15552	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15553	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15554	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15555	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15556	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15557	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15558	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15559	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15560	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15561	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15562	2	2	2	0	0	1	0	0	2	0	0	0	2	0	0	2	0
573.15563	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15564	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15565	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15566	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15567	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15568	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15569	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15570	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15571	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15572	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15573	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15574	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15575	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15576	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15577	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15579	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15581	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15582	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15583	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15584	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15585	2	2	2	0	0	0	0	0	2	0	0	0	2	2	0	2	0
573.15586	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15587	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15588	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15589	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15590	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15591	2	2	2	0	0	0	0	0	2	0	0	0	2	1	0	2	0
573.15594	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15596	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15597	2	2	2	0	0	1	0	0	2	0	0	0	2	0	0	2	0
573.15598	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15600	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15601	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15605	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15607	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15608	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15611	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15612	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15615	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15617	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15619	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15620	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15621	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15622	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15623	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15627	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
573.15628	2	2	2	0	0	0	0	0	2	0	0	0	2	0	0	2	0
1328415.3	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2
573.15433	2	2	2	2	1	1	1	0	2	2	0	2	0	2	1	2	2
573.15434	2	2	2	2	1	1	1	1	2	2	1	2	1	2	1	2	2
573.15435	2	2	2	2	1	1	1	1	2	2	1	2	2	2	1	2	2
573.15436	2	2	2	2	1	1	1	1	2	2	0	2	0	2	1	2	2
573.15437	2	2	2	2	1	1	1	0	2	2	0	2	0	2	1	2	2
573.15438	2	2	2	2	1	1	1	1	2	2	1	2	1	2	1	2	2
573.15439	2	2	2	2	1	1	1	1	2	2	1	2	2	2	1	2	2
573.15440	2	2	2	2	1	1	1	1	2	2	1	2	1	2	1	2	2
573.15441	2	2	2	2	1	1	1	1	2	2	1	2	1	2	1	2	2
573.15442	2	2	2	2	1	1	1	0	2	2	0	2	0	2	1	2	2
573.15443	2	2	2	2	1	1	1	0	2	2	0	2	0	2	1	2	2
