num_fam,nb_members,sum_quanti,sum_quali,nb_0,nb_mono,nb_multi,sum_0_mono_multi,max_multi
1520,5,5,5,0,5,0,5,1
1521,5,5,5,0,5,0,5,1
1522,5,5,5,0,5,0,5,1
1523,5,5,5,0,5,0,5,1
1524,5,5,5,0,5,0,5,1
1525,5,5,5,0,5,0,5,1
1526,5,5,5,0,5,0,5,1
1527,5,5,5,0,5,0,5,1
1528,5,5,5,0,5,0,5,1
1529,5,5,5,0,5,0,5,1
1530,4,4,4,1,4,0,5,1
1531,5,5,5,0,5,0,5,1
1532,5,5,5,0,5,0,5,1
1533,5,5,5,0,5,0,5,1
1534,5,5,5,0,5,0,5,1
1535,5,5,5,0,5,0,5,1
1536,5,5,5,0,5,0,5,1
1537,5,5,5,0,5,0,5,1
1538,2,2,2,3,2,0,5,1
1539,5,5,5,0,5,0,5,1
1540,5,5,5,0,5,0,5,1
1541,5,5,5,0,5,0,5,1
1542,5,5,5,0,5,0,5,1
1543,5,5,5,0,5,0,5,1
1544,3,3,3,2,3,0,5,1
1545,5,5,5,0,5,0,5,1
1546,4,4,4,1,4,0,5,1
1547,5,5,5,0,5,0,5,1
1548,5,5,5,0,5,0,5,1
1549,5,5,5,0,5,0,5,1
1550,5,5,5,0,5,0,5,1
1551,1,1,1,4,1,0,5,1
1552,5,5,5,0,5,0,5,1
1553,5,5,5,0,5,0,5,1
1554,5,5,5,0,5,0,5,1
1555,5,5,5,0,5,0,5,1
1556,5,5,5,0,5,0,5,1
1557,1,1,1,4,1,0,5,1
1558,5,5,5,0,5,0,5,1
1559,4,4,4,1,4,0,5,1
1560,5,5,5,0,5,0,5,1
1561,5,5,5,0,5,0,5,1
1562,1,1,1,4,1,0,5,1
1563,5,5,5,0,5,0,5,1
1564,5,5,5,0,5,0,5,1
1565,1,1,1,4,1,0,5,1
1566,1,1,1,4,1,0,5,1
1567,1,1,1,4,1,0,5,1
1568,1,1,1,4,1,0,5,1
1569,5,5,5,0,5,0,5,1
1570,5,5,5,0,5,0,5,1
1571,5,5,5,0,5,0,5,1
1572,1,1,1,4,1,0,5,1
1573,5,5,5,0,5,0,5,1
1574,1,1,1,4,1,0,5,1
1575,1,1,1,4,1,0,5,1
1576,2,2,2,3,2,0,5,1
1577,5,5,5,0,5,0,5,1
1578,5,5,5,0,5,0,5,1
1579,5,5,5,0,5,0,5,1
1580,5,5,5,0,5,0,5,1
1581,5,5,5,0,5,0,5,1
1582,5,5,5,0,5,0,5,1
1583,5,5,5,0,5,0,5,1
1584,5,5,5,0,5,0,5,1
1585,5,5,5,0,5,0,5,1
1586,5,5,5,0,5,0,5,1
1587,4,4,4,1,4,0,5,1
1588,5,5,5,0,5,0,5,1
1589,5,5,5,0,5,0,5,1
1590,1,1,1,4,1,0,5,1
1591,1,1,1,4,1,0,5,1
1592,5,5,5,0,5,0,5,1
1593,1,1,1,4,1,0,5,1
1594,5,5,5,0,5,0,5,1
1595,5,5,5,0,5,0,5,1
1596,5,5,5,0,5,0,5,1
1597,5,5,5,0,5,0,5,1
1598,1,1,1,4,1,0,5,1
1599,5,5,5,0,5,0,5,1
1600,5,5,5,0,5,0,5,1
1601,3,3,3,2,3,0,5,1
1602,5,5,5,0,5,0,5,1
1603,5,5,5,0,5,0,5,1
1604,1,1,1,4,1,0,5,1
1605,5,5,5,0,5,0,5,1
1606,2,2,2,3,2,0,5,1
1607,1,1,1,4,1,0,5,1
1608,1,1,1,4,1,0,5,1
1609,1,1,1,4,1,0,5,1
1610,1,1,1,4,1,0,5,1
1611,5,5,5,0,5,0,5,1
1612,5,5,5,0,5,0,5,1
1613,5,5,5,0,5,0,5,1
1614,1,1,1,4,1,0,5,1
1615,1,1,1,4,1,0,5,1
1616,1,1,1,4,1,0,5,1
1617,5,5,5,0,5,0,5,1
1618,5,5,5,0,5,0,5,1
1619,5,5,5,0,5,0,5,1
1620,4,4,4,1,4,0,5,1
1621,5,5,5,0,5,0,5,1
1622,5,5,5,0,5,0,5,1
1623,5,5,5,0,5,0,5,1
1624,5,5,5,0,5,0,5,1
1625,5,5,5,0,5,0,5,1
1626,1,1,1,4,1,0,5,1
1627,5,5,5,0,5,0,5,1
1628,5,5,5,0,5,0,5,1
1629,5,5,5,0,5,0,5,1
1630,5,5,5,0,5,0,5,1
1631,5,5,5,0,5,0,5,1
1632,5,5,5,0,5,0,5,1
1633,5,5,5,0,5,0,5,1
1634,5,5,5,0,5,0,5,1
1635,5,5,5,0,5,0,5,1
1636,5,5,5,0,5,0,5,1
1637,1,1,1,4,1,0,5,1
1638,5,5,5,0,5,0,5,1
1639,5,5,5,0,5,0,5,1
1640,5,5,5,0,5,0,5,1
1641,1,1,1,4,1,0,5,1
1642,5,5,5,0,5,0,5,1
1643,5,5,5,0,5,0,5,1
1644,5,5,5,0,5,0,5,1
1645,4,4,4,1,4,0,5,1
1646,4,4,4,1,4,0,5,1
1647,4,4,4,1,4,0,5,1
1648,5,5,5,0,5,0,5,1
1649,5,5,5,0,5,0,5,1
1650,5,5,5,0,5,0,5,1
1651,5,5,5,0,5,0,5,1
1652,5,5,5,0,5,0,5,1
1653,5,5,5,0,5,0,5,1
1654,3,3,3,2,3,0,5,1
1655,5,5,5,0,5,0,5,1
1656,5,5,5,0,5,0,5,1
1657,5,5,5,0,5,0,5,1
1658,5,5,5,0,5,0,5,1
1659,1,1,1,4,1,0,5,1
1660,5,5,5,0,5,0,5,1
1661,5,5,5,0,5,0,5,1
1662,1,1,1,4,1,0,5,1
1663,5,5,5,0,5,0,5,1
1664,1,1,1,4,1,0,5,1
1665,5,5,5,0,5,0,5,1
1666,5,5,5,0,5,0,5,1
1667,5,5,5,0,5,0,5,1
1668,5,5,5,0,5,0,5,1
1669,5,5,5,0,5,0,5,1
1670,5,5,5,0,5,0,5,1
1671,5,5,5,0,5,0,5,1
1672,5,5,5,0,5,0,5,1
1673,5,5,5,0,5,0,5,1
1674,5,5,5,0,5,0,5,1
1675,1,1,1,4,1,0,5,1
1676,1,1,1,4,1,0,5,1
1677,4,4,4,1,4,0,5,1
1678,1,1,1,4,1,0,5,1
1679,5,5,5,0,5,0,5,1
1680,5,5,5,0,5,0,5,1
1681,5,5,5,0,5,0,5,1
1682,5,5,5,0,5,0,5,1
1683,1,1,1,4,1,0,5,1
1684,5,5,5,0,5,0,5,1
1685,3,3,3,2,3,0,5,1
1686,1,1,1,4,1,0,5,1
1687,5,5,5,0,5,0,5,1
1688,5,5,5,0,5,0,5,1
1689,5,5,5,0,5,0,5,1
1690,1,1,1,4,1,0,5,1
1691,1,1,1,4,1,0,5,1
1692,1,1,1,4,1,0,5,1
1693,4,4,4,1,4,0,5,1
1694,4,4,4,1,4,0,5,1
1695,1,1,1,4,1,0,5,1
1696,5,5,4,1,3,1,5,2
1697,3,3,3,2,3,0,5,1
1698,1,1,1,4,1,0,5,1
1699,5,5,5,0,5,0,5,1
1700,5,5,5,0,5,0,5,1
1701,5,5,5,0,5,0,5,1
1702,5,5,5,0,5,0,5,1
1703,5,5,5,0,5,0,5,1
1704,5,5,5,0,5,0,5,1
1705,1,1,1,4,1,0,5,1
1706,5,5,5,0,5,0,5,1
1707,5,5,5,0,5,0,5,1
1708,5,5,5,0,5,0,5,1
1709,5,5,5,0,5,0,5,1
1710,5,5,5,0,5,0,5,1
1711,2,2,2,3,2,0,5,1
1712,2,2,2,3,2,0,5,1
1713,5,5,5,0,5,0,5,1
1714,5,5,5,0,5,0,5,1
1715,2,2,2,3,2,0,5,1
1716,1,1,1,4,1,0,5,1
1717,5,5,5,0,5,0,5,1
1718,5,5,5,0,5,0,5,1
1719,5,5,5,0,5,0,5,1
1720,5,5,5,0,5,0,5,1
1721,5,5,5,0,5,0,5,1
1722,5,5,5,0,5,0,5,1
1723,5,5,5,0,5,0,5,1
1724,1,1,1,4,1,0,5,1
1725,4,4,4,1,4,0,5,1
1726,5,5,5,0,5,0,5,1
1727,5,5,5,0,5,0,5,1
1728,5,5,5,0,5,0,5,1
1729,1,1,1,4,1,0,5,1
1730,5,5,5,0,5,0,5,1
1731,1,1,1,4,1,0,5,1
1732,1,1,1,4,1,0,5,1
1733,1,1,1,4,1,0,5,1
1734,5,5,5,0,5,0,5,1
1735,5,5,5,0,5,0,5,1
1736,5,5,5,0,5,0,5,1
1737,1,1,1,4,1,0,5,1
1738,5,5,5,0,5,0,5,1
1739,5,5,5,0,5,0,5,1
1740,5,5,5,0,5,0,5,1
1741,1,1,1,4,1,0,5,1
1742,1,1,1,4,1,0,5,1
1743,3,3,3,2,3,0,5,1
1744,5,5,5,0,5,0,5,1
1745,4,4,4,1,4,0,5,1
1746,5,5,5,0,5,0,5,1
1747,5,5,5,0,5,0,5,1
1748,5,5,5,0,5,0,5,1
1749,9,9,5,0,2,3,5,3
1750,2,2,2,3,2,0,5,1
1751,1,1,1,4,1,0,5,1
1752,1,1,1,4,1,0,5,1
1753,1,1,1,4,1,0,5,1
1754,3,3,3,2,3,0,5,1
1755,1,1,1,4,1,0,5,1
1756,1,1,1,4,1,0,5,1
1757,5,5,5,0,5,0,5,1
1758,5,5,5,0,5,0,5,1
1759,1,1,1,4,1,0,5,1
1760,5,5,5,0,5,0,5,1
1761,1,1,1,4,1,0,5,1
1762,5,5,5,0,5,0,5,1
1763,5,5,5,0,5,0,5,1
1764,1,1,1,4,1,0,5,1
1765,2,2,2,3,2,0,5,1
1766,5,5,5,0,5,0,5,1
1767,5,5,5,0,5,0,5,1
1768,5,5,5,0,5,0,5,1
1769,5,5,5,0,5,0,5,1
1770,5,5,5,0,5,0,5,1
1771,5,5,5,0,5,0,5,1
1772,1,1,1,4,1,0,5,1
1773,1,1,1,4,1,0,5,1
1774,4,4,4,1,4,0,5,1
1775,1,1,1,4,1,0,5,1
1776,1,1,1,4,1,0,5,1
1777,5,5,5,0,5,0,5,1
1778,1,1,1,4,1,0,5,1
1779,1,1,1,4,1,0,5,1
1780,5,5,5,0,5,0,5,1
1781,5,5,5,0,5,0,5,1
1782,5,5,5,0,5,0,5,1
1783,2,2,2,3,2,0,5,1
1784,1,1,1,4,1,0,5,1
1785,1,1,1,4,1,0,5,1
1786,5,5,5,0,5,0,5,1
1787,1,1,1,4,1,0,5,1
1788,5,5,5,0,5,0,5,1
1789,5,5,5,0,5,0,5,1
1790,5,5,5,0,5,0,5,1
1791,5,5,5,0,5,0,5,1
1792,5,5,5,0,5,0,5,1
1793,1,1,1,4,1,0,5,1
1794,1,1,1,4,1,0,5,1
1795,1,1,1,4,1,0,5,1
1796,2,2,2,3,2,0,5,1
1797,4,4,4,1,4,0,5,1
1798,4,4,4,1,4,0,5,1
1799,1,1,1,4,1,0,5,1
1800,2,2,2,3,2,0,5,1
1801,5,5,5,0,5,0,5,1
1802,2,2,2,3,2,0,5,1
1803,3,3,3,2,3,0,5,1
1804,2,2,2,3,2,0,5,1
1805,2,2,2,3,2,0,5,1
1806,1,1,1,4,1,0,5,1
1807,2,2,2,3,2,0,5,1
1808,2,2,2,3,2,0,5,1
1809,5,5,5,0,5,0,5,1
1810,5,5,5,0,5,0,5,1
1811,5,5,5,0,5,0,5,1
1812,5,5,5,0,5,0,5,1
1813,4,4,4,1,4,0,5,1
1814,1,1,1,4,1,0,5,1
1815,2,2,2,3,2,0,5,1
1816,1,1,1,4,1,0,5,1
1817,1,1,1,4,1,0,5,1
1818,1,1,1,4,1,0,5,1
1819,1,1,1,4,1,0,5,1
1820,3,3,3,2,3,0,5,1
1821,4,4,4,1,4,0,5,1
1822,1,1,1,4,1,0,5,1
1823,1,1,1,4,1,0,5,1
1824,5,5,5,0,5,0,5,1
1825,4,4,4,1,4,0,5,1
1826,3,3,3,2,3,0,5,1
1827,3,3,3,2,3,0,5,1
1828,5,5,5,0,5,0,5,1
1829,2,2,2,3,2,0,5,1
1830,5,5,5,0,5,0,5,1
1831,5,5,5,0,5,0,5,1
1832,5,5,5,0,5,0,5,1
1833,1,1,1,4,1,0,5,1
1834,4,4,4,1,4,0,5,1
1835,5,5,5,0,5,0,5,1
1836,4,4,4,1,4,0,5,1
1837,3,3,3,2,3,0,5,1
1838,5,5,5,0,5,0,5,1
1839,5,5,5,0,5,0,5,1
1840,5,5,5,0,5,0,5,1
1841,2,2,2,3,2,0,5,1
1842,5,5,5,0,5,0,5,1
1843,1,1,1,4,1,0,5,1
1844,1,1,1,4,1,0,5,1
1845,1,1,1,4,1,0,5,1
1846,1,1,1,4,1,0,5,1
1847,5,5,5,0,5,0,5,1
1848,5,5,5,0,5,0,5,1
1849,3,3,3,2,3,0,5,1
1850,4,4,4,1,4,0,5,1
1851,1,1,1,4,1,0,5,1
1852,5,5,5,0,5,0,5,1
1853,1,1,1,4,1,0,5,1
1854,1,1,1,4,1,0,5,1
1855,2,2,2,3,2,0,5,1
1856,5,5,5,0,5,0,5,1
1857,5,5,5,0,5,0,5,1
1858,1,1,1,4,1,0,5,1
1859,5,5,5,0,5,0,5,1
1860,5,5,5,0,5,0,5,1
1861,5,5,5,0,5,0,5,1
1862,5,5,5,0,5,0,5,1
1863,5,5,5,0,5,0,5,1
1864,1,1,1,4,1,0,5,1
1865,3,3,3,2,3,0,5,1
1866,1,1,1,4,1,0,5,1
1867,5,5,5,0,5,0,5,1
1868,1,1,1,4,1,0,5,1
1869,1,1,1,4,1,0,5,1
1870,5,5,5,0,5,0,5,1
1871,5,5,5,0,5,0,5,1
1872,5,5,5,0,5,0,5,1
1873,5,5,5,0,5,0,5,1
1874,5,5,5,0,5,0,5,1
1875,3,3,3,2,3,0,5,1
1876,1,1,1,4,1,0,5,1
1877,5,5,5,0,5,0,5,1
1878,1,1,1,4,1,0,5,1
1879,2,2,1,4,0,1,5,2
1880,1,1,1,4,1,0,5,1
1881,1,1,1,4,1,0,5,1
1882,1,1,1,4,1,0,5,1
1883,1,1,1,4,1,0,5,1
1884,1,1,1,4,1,0,5,1
1885,1,1,1,4,1,0,5,1
1886,2,2,2,3,2,0,5,1
1887,1,1,1,4,1,0,5,1
1888,6,6,4,1,2,2,5,2
1889,1,1,1,4,1,0,5,1
1890,1,1,1,4,1,0,5,1
1891,5,5,5,0,5,0,5,1
1892,1,1,1,4,1,0,5,1
1893,2,2,2,3,2,0,5,1
1894,2,2,2,3,2,0,5,1
1895,2,2,2,3,2,0,5,1
1896,2,2,2,3,2,0,5,1
1897,2,2,2,3,2,0,5,1
1898,2,2,2,3,2,0,5,1
1899,5,5,5,0,5,0,5,1
1900,1,1,1,4,1,0,5,1
1901,1,1,1,4,1,0,5,1
1902,5,5,5,0,5,0,5,1
1903,1,1,1,4,1,0,5,1
1904,1,1,1,4,1,0,5,1
1905,1,1,1,4,1,0,5,1
1906,1,1,1,4,1,0,5,1
1907,5,5,5,0,5,0,5,1
1908,2,2,2,3,2,0,5,1
1909,5,5,5,0,5,0,5,1
1910,1,1,1,4,1,0,5,1
1911,3,3,3,2,3,0,5,1
1912,2,2,2,3,2,0,5,1
1913,1,1,1,4,1,0,5,1
1914,1,1,1,4,1,0,5,1
1915,1,1,1,4,1,0,5,1
1916,1,1,1,4,1,0,5,1
1917,2,2,2,3,2,0,5,1
1918,1,1,1,4,1,0,5,1
1919,4,4,4,1,4,0,5,1
1920,1,1,1,4,1,0,5,1
1921,1,1,1,4,1,0,5,1
1922,1,1,1,4,1,0,5,1
1923,1,1,1,4,1,0,5,1
1924,4,4,4,1,4,0,5,1
1925,1,1,1,4,1,0,5,1
1926,1,1,1,4,1,0,5,1
1927,1,1,1,4,1,0,5,1
1928,1,1,1,4,1,0,5,1
1929,1,1,1,4,1,0,5,1
1930,1,1,1,4,1,0,5,1
1931,1,1,1,4,1,0,5,1
1932,1,1,1,4,1,0,5,1
1933,5,5,5,0,5,0,5,1
1934,2,2,2,3,2,0,5,1
1935,3,3,3,2,3,0,5,1
1936,5,5,5,0,5,0,5,1
1937,1,1,1,4,1,0,5,1
1938,1,1,1,4,1,0,5,1
1939,1,1,1,4,1,0,5,1
1940,5,5,5,0,5,0,5,1
1941,2,2,2,3,2,0,5,1
1942,2,2,2,3,2,0,5,1
1943,1,1,1,4,1,0,5,1
1944,2,2,2,3,2,0,5,1
1945,1,1,1,4,1,0,5,1
1946,1,1,1,4,1,0,5,1
1947,1,1,1,4,1,0,5,1
1948,1,1,1,4,1,0,5,1
1949,3,3,3,2,3,0,5,1
1950,2,2,2,3,2,0,5,1
1951,2,2,2,3,2,0,5,1
1952,2,2,2,3,2,0,5,1
1953,2,2,2,3,2,0,5,1
1954,1,1,1,4,1,0,5,1
1955,2,2,2,3,2,0,5,1
1956,1,1,1,4,1,0,5,1
1957,1,1,1,4,1,0,5,1
1958,2,2,2,3,2,0,5,1
1959,1,1,1,4,1,0,5,1
1960,3,3,2,3,1,1,5,2
1961,3,3,3,2,3,0,5,1
1962,2,2,2,3,2,0,5,1
1963,1,1,1,4,1,0,5,1
1964,1,1,1,4,1,0,5,1
1965,1,1,1,4,1,0,5,1
1966,1,1,1,4,1,0,5,1
1967,1,1,1,4,1,0,5,1
1968,1,1,1,4,1,0,5,1
1969,1,1,1,4,1,0,5,1
1970,1,1,1,4,1,0,5,1
1971,1,1,1,4,1,0,5,1
1972,2,2,2,3,2,0,5,1
1973,1,1,1,4,1,0,5,1
1974,4,4,4,1,4,0,5,1
1975,1,1,1,4,1,0,5,1
1976,2,2,2,3,2,0,5,1
1977,2,2,2,3,2,0,5,1
1978,2,2,2,3,2,0,5,1
1979,2,2,2,3,2,0,5,1
1980,1,1,1,4,1,0,5,1
1981,2,2,2,3,2,0,5,1
1982,1,1,1,4,1,0,5,1
1983,3,3,2,3,1,1,5,2
1984,2,2,2,3,2,0,5,1
1985,1,1,1,4,1,0,5,1
1986,1,1,1,4,1,0,5,1
1987,1,1,1,4,1,0,5,1
1988,2,2,2,3,2,0,5,1
1989,2,2,2,3,2,0,5,1
1990,2,2,2,3,2,0,5,1
1991,1,1,1,4,1,0,5,1
1992,1,1,1,4,1,0,5,1
1993,2,2,2,3,2,0,5,1
1994,1,1,1,4,1,0,5,1
1995,1,1,1,4,1,0,5,1
1996,2,2,2,3,2,0,5,1
1997,2,2,2,3,2,0,5,1
1998,2,2,2,3,2,0,5,1
1999,5,5,5,0,5,0,5,1
2000,3,3,3,2,3,0,5,1
2001,5,5,5,0,5,0,5,1
2002,5,5,5,0,5,0,5,1
2003,5,5,5,0,5,0,5,1
2004,5,5,5,0,5,0,5,1
2005,1,1,1,4,1,0,5,1
2006,1,1,1,4,1,0,5,1
2007,5,5,5,0,5,0,5,1
2008,5,5,5,0,5,0,5,1
2009,5,5,5,0,5,0,5,1
2010,1,1,1,4,1,0,5,1
2011,5,5,5,0,5,0,5,1
2012,5,5,5,0,5,0,5,1
2013,5,5,5,0,5,0,5,1
2014,5,5,5,0,5,0,5,1
2015,1,1,1,4,1,0,5,1
2016,5,5,5,0,5,0,5,1
2017,5,5,5,0,5,0,5,1
2018,5,5,5,0,5,0,5,1
2019,5,5,5,0,5,0,5,1
2020,5,5,5,0,5,0,5,1
2021,5,5,5,0,5,0,5,1
2022,5,5,5,0,5,0,5,1
2023,5,5,5,0,5,0,5,1
2024,5,5,5,0,5,0,5,1
2025,3,3,3,2,3,0,5,1
2026,5,5,5,0,5,0,5,1
2027,5,5,5,0,5,0,5,1
2028,5,5,5,0,5,0,5,1
2029,5,5,5,0,5,0,5,1
2030,5,5,5,0,5,0,5,1
2031,5,5,5,0,5,0,5,1
2032,4,4,4,1,4,0,5,1
2033,5,5,5,0,5,0,5,1
2034,5,5,5,0,5,0,5,1
2035,5,5,5,0,5,0,5,1
2036,5,5,5,0,5,0,5,1
2037,5,5,5,0,5,0,5,1
2038,1,1,1,4,1,0,5,1
2039,5,5,5,0,5,0,5,1
2040,5,5,5,0,5,0,5,1
2041,5,5,5,0,5,0,5,1
2042,2,2,2,3,2,0,5,1
2043,5,5,5,0,5,0,5,1
2044,4,4,4,1,4,0,5,1
2045,5,5,5,0,5,0,5,1
2046,3,3,3,2,3,0,5,1
2047,6,6,5,0,4,1,5,2
2048,7,7,5,0,3,2,5,2
2049,5,5,5,0,5,0,5,1
2050,4,4,4,1,4,0,5,1
2051,1,1,1,4,1,0,5,1
2052,5,5,5,0,5,0,5,1
2053,5,5,5,0,5,0,5,1
2054,5,5,5,0,5,0,5,1
2055,5,5,5,0,5,0,5,1
2056,5,5,5,0,5,0,5,1
2057,5,5,5,0,5,0,5,1
2058,5,5,5,0,5,0,5,1
2059,5,5,5,0,5,0,5,1
2060,5,5,5,0,5,0,5,1
2061,1,1,1,4,1,0,5,1
2062,10,10,5,0,0,5,5,2
2063,5,5,5,0,5,0,5,1
2064,5,5,5,0,5,0,5,1
2065,5,5,5,0,5,0,5,1
2066,5,5,5,0,5,0,5,1
2067,1,1,1,4,1,0,5,1
2068,5,5,5,0,5,0,5,1
2069,5,5,5,0,5,0,5,1
2070,5,5,5,0,5,0,5,1
2071,1,1,1,4,1,0,5,1
2072,5,5,5,0,5,0,5,1
2073,4,4,4,1,4,0,5,1
2074,1,1,1,4,1,0,5,1
2075,5,5,5,0,5,0,5,1
2076,5,5,5,0,5,0,5,1
2077,5,5,5,0,5,0,5,1
2078,5,5,5,0,5,0,5,1
2079,5,5,5,0,5,0,5,1
2080,5,5,5,0,5,0,5,1
2081,4,4,4,1,4,0,5,1
2082,1,1,1,4,1,0,5,1
2083,4,4,4,1,4,0,5,1
2084,5,5,5,0,5,0,5,1
2085,1,1,1,4,1,0,5,1
2086,5,5,5,0,5,0,5,1
2087,5,5,5,0,5,0,5,1
2088,5,5,5,0,5,0,5,1
2089,1,1,1,4,1,0,5,1
2090,5,5,5,0,5,0,5,1
2091,5,5,5,0,5,0,5,1
2092,5,5,5,0,5,0,5,1
2093,5,5,5,0,5,0,5,1
2094,5,5,5,0,5,0,5,1
2095,5,5,5,0,5,0,5,1
2096,5,5,5,0,5,0,5,1
2097,5,5,5,0,5,0,5,1
2098,5,5,5,0,5,0,5,1
2099,5,5,5,0,5,0,5,1
2100,5,5,5,0,5,0,5,1
2101,5,5,5,0,5,0,5,1
2102,5,5,5,0,5,0,5,1
2103,5,5,5,0,5,0,5,1
2104,5,5,5,0,5,0,5,1
2105,5,5,5,0,5,0,5,1
2106,5,5,5,0,5,0,5,1
2107,5,5,5,0,5,0,5,1
2108,3,3,3,2,3,0,5,1
2109,5,5,5,0,5,0,5,1
2110,1,1,1,4,1,0,5,1
2111,5,5,5,0,5,0,5,1
2112,5,5,5,0,5,0,5,1
2113,5,5,5,0,5,0,5,1
2114,1,1,1,4,1,0,5,1
2115,1,1,1,4,1,0,5,1
2116,5,5,5,0,5,0,5,1
2117,5,5,5,0,5,0,5,1
2118,4,4,4,1,4,0,5,1
2119,4,4,4,1,4,0,5,1
2120,4,4,4,1,4,0,5,1
2121,1,1,1,4,1,0,5,1
2122,5,5,5,0,5,0,5,1
2123,5,5,5,0,5,0,5,1
2124,5,5,5,0,5,0,5,1
2125,5,5,5,0,5,0,5,1
2126,5,5,5,0,5,0,5,1
2127,5,5,5,0,5,0,5,1
2128,5,5,5,0,5,0,5,1
2129,5,5,5,0,5,0,5,1
2130,5,5,5,0,5,0,5,1
2131,5,5,5,0,5,0,5,1
2132,5,5,5,0,5,0,5,1
2133,5,5,5,0,5,0,5,1
2134,8,8,4,1,2,2,5,3
2135,5,5,5,0,5,0,5,1
2136,5,5,5,0,5,0,5,1
2137,5,5,5,0,5,0,5,1
2138,5,5,5,0,5,0,5,1
2139,3,3,3,2,3,0,5,1
2140,1,1,1,4,1,0,5,1
2141,5,5,5,0,5,0,5,1
2142,5,5,5,0,5,0,5,1
2143,5,5,5,0,5,0,5,1
2144,5,5,5,0,5,0,5,1
2145,5,5,5,0,5,0,5,1
2146,5,5,5,0,5,0,5,1
2147,5,5,5,0,5,0,5,1
2148,5,5,5,0,5,0,5,1
2149,5,5,5,0,5,0,5,1
2150,5,5,5,0,5,0,5,1
2151,3,3,3,2,3,0,5,1
2152,1,1,1,4,1,0,5,1
2153,5,5,5,0,5,0,5,1
2154,5,5,5,0,5,0,5,1
2155,1,1,1,4,1,0,5,1
2156,5,5,5,0,5,0,5,1
2157,5,5,5,0,5,0,5,1
2158,1,1,1,4,1,0,5,1
2159,1,1,1,4,1,0,5,1
2160,5,5,5,0,5,0,5,1
2161,5,5,5,0,5,0,5,1
2162,5,5,5,0,5,0,5,1
2163,5,5,5,0,5,0,5,1
2164,5,5,5,0,5,0,5,1
2165,5,5,5,0,5,0,5,1
2166,5,5,5,0,5,0,5,1
2167,5,5,5,0,5,0,5,1
2168,4,4,4,1,4,0,5,1
2169,5,5,5,0,5,0,5,1
2170,1,1,1,4,1,0,5,1
2171,5,5,5,0,5,0,5,1
2172,2,2,2,3,2,0,5,1
2173,1,1,1,4,1,0,5,1
2174,5,5,5,0,5,0,5,1
2175,5,5,4,1,3,1,5,2
2176,5,5,5,0,5,0,5,1
2177,5,5,5,0,5,0,5,1
2178,5,5,5,0,5,0,5,1
2179,1,1,1,4,1,0,5,1
2180,1,1,1,4,1,0,5,1
2181,5,5,5,0,5,0,5,1
2182,1,1,1,4,1,0,5,1
2183,1,1,1,4,1,0,5,1
2184,5,5,5,0,5,0,5,1
2185,1,1,1,4,1,0,5,1
2186,2,2,2,3,2,0,5,1
2187,1,1,1,4,1,0,5,1
2188,1,1,1,4,1,0,5,1
2189,1,1,1,4,1,0,5,1
2190,5,5,5,0,5,0,5,1
2191,5,5,5,0,5,0,5,1
2192,5,5,5,0,5,0,5,1
2193,5,5,5,0,5,0,5,1
2194,5,5,5,0,5,0,5,1
2195,5,5,5,0,5,0,5,1
2196,5,5,5,0,5,0,5,1
2197,5,5,5,0,5,0,5,1
2198,5,5,5,0,5,0,5,1
2199,5,5,5,0,5,0,5,1
2200,5,5,5,0,5,0,5,1
2201,5,5,5,0,5,0,5,1
2202,5,5,5,0,5,0,5,1
2203,5,5,5,0,5,0,5,1
2204,5,5,5,0,5,0,5,1
2205,5,5,5,0,5,0,5,1
2206,1,1,1,4,1,0,5,1
2207,5,5,5,0,5,0,5,1
2208,4,4,2,3,1,1,5,3
2209,1,1,1,4,1,0,5,1
2210,5,5,5,0,5,0,5,1
2211,3,3,3,2,3,0,5,1
2212,5,5,5,0,5,0,5,1
2213,5,5,5,0,5,0,5,1
2214,5,5,5,0,5,0,5,1
2215,5,5,5,0,5,0,5,1
2216,5,5,5,0,5,0,5,1
2217,5,5,5,0,5,0,5,1
2218,5,5,5,0,5,0,5,1
2219,5,5,5,0,5,0,5,1
2220,5,5,5,0,5,0,5,1
2221,5,5,5,0,5,0,5,1
2222,5,5,5,0,5,0,5,1
2223,5,5,5,0,5,0,5,1
2224,5,5,5,0,5,0,5,1
2225,5,5,5,0,5,0,5,1
2226,5,5,5,0,5,0,5,1
2227,5,5,5,0,5,0,5,1
2228,5,5,5,0,5,0,5,1
2229,5,5,5,0,5,0,5,1
2230,5,5,5,0,5,0,5,1
2231,3,3,3,2,3,0,5,1
2232,6,6,3,2,1,2,5,3
2233,1,1,1,4,1,0,5,1
2234,5,5,5,0,5,0,5,1
2235,5,5,5,0,5,0,5,1
2236,3,3,3,2,3,0,5,1
2237,5,5,5,0,5,0,5,1
2238,5,5,5,0,5,0,5,1
2239,5,5,5,0,5,0,5,1
2240,5,5,5,0,5,0,5,1
2241,5,5,5,0,5,0,5,1
2242,5,5,5,0,5,0,5,1
2243,5,5,5,0,5,0,5,1
2244,5,5,5,0,5,0,5,1
2245,5,5,5,0,5,0,5,1
2246,18,18,5,0,0,5,5,4
2247,5,5,5,0,5,0,5,1
2248,5,5,5,0,5,0,5,1
2249,5,5,5,0,5,0,5,1
2250,1,1,1,4,1,0,5,1
2251,3,3,3,2,3,0,5,1
2252,5,5,5,0,5,0,5,1
