re_pmid_id	re_id	pmid	sentence_index	pub_year
49350	12520	2850139	3	1988
49351	12521	2850139	3	1988
49363	12525	2850139	0	1988
49364	12525	2850139	3	1988
52442	13606	2850139	0	1988
52443	13606	2850139	3	1988
53659	13932	2850139	0	1988
63601	16662	2850139	5	1988
4266	1193	2850441	1	1988
4351	1227	2850441	4	1988
4495	1237	2850441	4	1988
4640	1253	2850441	1	1988
57663	15253	2850441	4	1988
58207	15267	2850441	4	1988
495	213	2854783	11	1988
107514	23751	2855308	0	1988
107656	23804	2855308	3	1988
107739	23819	2855308	0	1988
107740	23819	2855308	3	1988
72439	17119	2855524	0	1988
77649	17390	2855524	0	1988
49289	12509	2898930	0	1988
49290	12510	2898930	0	1988
49415	12543	2898930	0	1988
67731	16841	2900488	5	1988
77650	17390	2907014	4	1988
70527	16959	2963836	0	1988
73232	17175	2963836	0	1988
74489	17253	2973562	3	1988
77653	17390	2973562	3	1988
78555	17394	2973562	3	1988
78826	17408	2973562	3	1988
78865	17409	2973562	3	1988
50456	12820	2973578	0	1988
54103	14108	2973578	0	1988
50349	12779	2973580	5	1988
54027	14075	2973580	5	1988
69203	16887	2973580	5	1988
38125	9338	3042856	2	1988
77685	17390	3042856	2	1988
49377	12532	3043330	4	1988
49482	12561	3043330	4	1988
50395	12795	3043330	4	1988
50445	12818	3043330	4	1988
73455	17223	3043330	4	1988
77186	17360	3043330	4	1988
63611	16662	3046098	2	1988
79159	17420	3046098	2	1988
66232	16799	3046482	6	1988
77249	17366	3046482	4	1988
77396	17384	3046482	4	1988
77686	17390	3046482	1	1988
71263	17039	3046483	0	1988
75123	17303	3046483	2	1988
63612	16662	3046887	5	1988
64297	16663	3046887	5	1988
66233	16799	3046887	5	1988
68923	16884	3046887	5	1988
72443	17119	3046887	5	1988
73400	17218	3046887	5	1988
73603	17227	3046887	0	1988
79789	17473	3046887	5	1988
81587	18057	3048703	1	1988
81728	18087	3048703	1	1988
81749	18091	3048703	1	1988
61491	16085	3053331	5	1988
61534	16101	3053331	5	1988
72444	17119	3053552	0	1988
76111	17319	3053560	4	1988
105496	23124	3053973	5	1988
105604	23150	3053973	5	1988
70453	16957	3054740	1	1988
79537	17450	3054740	1	1988
65314	16788	3054743	1	1988
66234	16799	3054743	1	1988
71117	17031	3054743	1	1988
73456	17223	3055169	0	1988
77687	17390	3055169	5	1988
71264	17039	3055175	0	1988
75124	17303	3055175	3	1988
75125	17303	3055175	4	1988
79328	17424	3055175	0	1988
53990	14068	3055177	3	1988
54104	14108	3055177	5	1988
54289	14215	3055177	4	1988
54302	14222	3055177	4	1988
69204	16887	3055177	4	1988
77688	17390	3055177	2	1988
77689	17390	3055177	4	1988
77690	17390	3055177	5	1988
52932	13681	3055178	3	1988
53167	13685	3055178	3	1988
54546	14318	3055178	0	1988
54552	14323	3055178	0	1988
54553	14323	3055178	3	1988
54556	14324	3055178	3	1988
64804	16740	3055178	0	1988
77691	17390	3055178	0	1988
53168	13685	3055179	2	1988
53687	13939	3055179	4	1988
53689	13941	3055179	4	1988
53693	13944	3055179	4	1988
53732	13949	3055179	4	1988
53738	13951	3055179	4	1988
53996	14069	3055179	3	1988
54073	14097	3055179	4	1988
54074	14098	3055179	4	1988
54078	14102	3055179	4	1988
54105	14108	3055179	1	1988
54106	14108	3055179	3	1988
54124	14111	3055179	3	1988
54125	14111	3055179	4	1988
54128	14112	3055179	4	1988
54554	14323	3055179	1	1988
66235	16799	3056257	0	1988
74894	17294	3056257	0	1988
63060	16611	3057834	4	1988
64761	16737	3057834	4	1988
64967	16783	3057834	4	1988
66236	16799	3057834	3	1988
68924	16884	3057834	4	1988
70041	16926	3057834	0	1988
71351	17040	3057834	3	1988
72147	17088	3057834	3	1988
76513	17323	3057834	0	1988
79160	17420	3057834	0	1988
104279	22933	3058275	0	1988
71352	17040	3059311	5	1988
77021	17347	3059311	3	1988
63613	16662	3060240	0	1988
66237	16799	3060458	1	1988
67889	16843	3060458	1	1988
68925	16884	3060458	1	1988
71118	17031	3060458	1	1988
72445	17119	3060458	2	1988
74281	17238	3060458	2	1988
38223	9392	3061383	0	1988
38224	9392	3061383	6	1988
52128	13557	3061383	0	1988
52129	13557	3061383	5	1988
66238	16799	3061383	6	1988
63614	16662	3062002	6	1988
63615	16662	3062004	2	1988
72446	17119	3062004	2	1988
104361	22934	3062183	3	1988
104707	23015	3062183	0	1988
108676	24221	3062183	4	1988
108677	24221	3062183	10	1988
108716	24232	3062183	7	1988
109138	24289	3062183	4	1988
77692	17390	3063611	1	1988
77693	17390	3063611	2	1988
77694	17390	3063611	4	1988
78556	17394	3063611	2	1988
79354	17427	3063611	1	1988
74490	17253	3065051	3	1988
63616	16662	3065052	1	1988
74491	17253	3065052	1	1988
63617	16662	3067960	0	1988
64805	16740	3067960	0	1988
66239	16799	3067960	0	1988
73604	17227	3067960	0	1988
104186	22900	3071818	6	1988
104220	22902	3071818	6	1988
104258	22925	3071818	6	1988
106650	23561	3071818	7	1988
107036	23677	3071818	7	1988
53997	14069	3075436	4	1988
54570	14337	3075436	4	1988
54577	14341	3075436	5	1988
77695	17390	3075436	1	1988
77696	17390	3075436	5	1988
61801	16225	3075438	0	1988
61929	16247	3075438	0	1988
63619	16662	3079150	1	1988
63620	16662	3079150	2	1988
77022	17347	3079150	1	1988
81670	18082	3121508	6	1988
81458	17989	3122860	0	1988
81496	18001	3122860	0	1988
81579	18051	3122860	0	1988
81619	18067	3122860	0	1988
81701	18086	3122860	0	1988
94367	20344	3126399	2	1988
78938	17417	3126705	0	1988
78939	17417	3126705	1	1988
38159	9364	3128280	0	1988
51583	13366	3128280	0	1988
51654	13390	3128280	0	1988
81459	17989	3128581	0	1988
81497	18001	3128581	0	1988
81498	18001	3128581	2	1988
73841	17229	3128961	3	1988
49378	12532	3129309	4	1988
49549	12566	3129309	4	1988
50396	12795	3129309	4	1988
50468	12821	3129309	4	1988
66244	16799	3129309	0	1988
77187	17360	3129309	0	1988
78940	17417	3129309	2	1988
70550	16959	3129357	0	1988
74420	17246	3129357	0	1988
67893	16843	3129390	1	1988
70698	16960	3129390	1	1988
71364	17040	3129390	1	1988
63625	16662	3129985	3	1988
63626	16662	3130177	4	1988
65317	16788	3130390	4	1988
67736	16841	3130390	3	1988
67737	16841	3130390	4	1988
72339	17118	3130390	3	1988
72340	17118	3130390	4	1988
107260	23706	3132092	1	1988
65947	16789	3132094	0	1988
72900	17138	3132094	0	1988
73391	17216	3132094	2	1988
73842	17229	3132094	0	1988
73077	17142	3132120	0	1988
77274	17369	3132120	2	1988
67894	16843	3134225	0	1988
67895	16843	3134238	0	1988
73154	17161	3134238	0	1988
6808	2064	3134317	3	1988
6844	2078	3134317	6	1988
6849	2080	3134317	6	1988
65318	16788	3134317	3	1988
65319	16788	3134317	5	1988
71365	17040	3134317	5	1988
106685	23578	3134850	0	1988
106735	23594	3134850	0	1988
106772	23608	3134850	0	1988
106791	23609	3134850	0	1988
106980	23659	3134850	1	1988
107232	23700	3134850	1	1988
107261	23706	3134850	0	1988
73843	17229	3136431	3	1988
74283	17238	3136431	3	1988
67896	16843	3141116	9	1988
70551	16959	3141116	9	1988
32701	8281	3141345	0	1988
32702	8282	3141345	0	1988
38609	9476	3141345	1	1988
38642	9493	3141345	1	1988
63627	16662	3141345	0	1988
65095	16785	3141345	1	1988
71366	17040	3141345	0	1988
71367	17040	3141345	1	1988
18740	5055	3141573	5	1988
65096	16785	3142012	0	1988
65097	16785	3142012	3	1988
6884	2101	3143303	2	1988
49595	12572	3143303	1	1988
53276	13693	3143303	1	1988
79329	17424	3143303	1	1988
70455	16957	3143304	0	1988
70552	16959	3143304	0	1988
70699	16960	3143304	0	1988
77708	17390	3143304	1	1988
49129	12419	3143572	2	1988
52933	13681	3143572	2	1988
77709	17390	3143572	2	1988
38225	9392	3143575	6	1988
66245	16799	3143575	6	1988
66246	16799	3143575	7	1988
77710	17390	3143575	4	1988
81620	18067	3143618	1	1988
70553	16959	3144546	9	1988
72450	17119	3144546	1	1988
67897	16843	3144965	5	1988
72921	17140	3144965	5	1988
74284	17238	3144965	5	1988
77346	17378	3144965	5	1988
79621	17463	3144965	5	1988
52620	13647	3145862	1	1988
73692	17228	3145862	0	1988
75129	17303	3145862	0	1988
50411	12806	3145863	1	1988
50678	12928	3145863	1	1988
74965	17297	3145863	1	1988
77711	17390	3147521	2	1988
77712	17390	3147521	9	1988
70554	16959	3147524	1	1988
107262	23706	3147524	4	1988
70555	16959	3147526	5	1988
77713	17390	3147526	5	1988
77714	17390	3147526	9	1988
70556	16959	3147528	0	1988
67898	16843	3149325	5	1988
74285	17238	3149325	13	1988
71368	17040	3149570	0	1988
71369	17040	3149570	1	1988
77024	17347	3149570	2	1988
77715	17390	3149570	1	1988
78557	17394	3149570	0	1988
81667	18079	3149604	2	1988
71370	17040	3149885	0	1988
71371	17040	3149885	3	1988
66247	16799	3151995	3	1988
70467	16958	3151995	1	1988
70468	16958	3151995	3	1988
70469	16958	3151995	4	1988
70557	16959	3151995	3	1988
77716	17390	3151995	1	1988
77717	17390	3151995	3	1988
77718	17390	3151995	4	1988
77719	17390	3151995	5	1988
77720	17390	3151995	7	1988
65320	16788	3170346	2	1988
71372	17040	3170346	2	1988
67900	16843	3187830	2	1988
106651	23561	3190205	1	1988
106722	23586	3190205	1	1988
106726	23588	3190205	2	1988
107362	23712	3190205	2	1988
106526	23509	3196962	7	1988
106808	23619	3196962	7	1988
77721	17390	3214809	5	1988
19312	5278	3220254	0	1988
19325	5288	3220254	0	1988
19340	5292	3220254	1	1988
19365	5293	3220254	0	1988
19376	5298	3220254	0	1988
4272	1197	3237863	0	1988
4273	1198	3237863	7	1988
4314	1214	3237863	0	1988
4335	1219	3237863	7	1988
4355	1227	3237863	1	1988
4356	1227	3237863	7	1988
4574	1242	3237863	4	1988
4577	1243	3237863	0	1988
4578	1243	3237863	1	1988
4615	1247	3237863	4	1988
39499	9927	3237863	5	1988
39508	9928	3237863	8	1988
39557	9939	3237863	5	1988
39558	9939	3237863	8	1988
39595	9951	3237863	5	1988
57669	15253	3237863	6	1988
58498	15276	3237863	4	1988
58612	15287	3237863	4	1988
58697	15301	3237863	6	1988
108584	24181	3241623	0	1988
108760	24247	3241623	0	1988
108761	24247	3241623	1	1988
108762	24247	3241623	2	1988
108763	24247	3241623	3	1988
109042	24281	3241623	2	1988
109043	24281	3241623	3	1988
109108	24285	3241623	3	1988
109139	24289	3241623	6	1988
109170	24291	3241623	0	1988
109171	24291	3241623	1	1988
106309	23447	3245693	0	1988
106310	23447	3245693	4	1988
106352	23463	3245693	0	1988
106353	23463	3245693	4	1988
106497	23498	3245693	0	1988
106498	23498	3245693	4	1988
106537	23514	3245693	0	1988
106538	23514	3245693	4	1988
106570	23528	3245693	3	1988
106686	23579	3245693	0	1988
106833	23628	3245693	0	1988
107037	23677	3245693	3	1988
107505	23750	3245693	1	1988
107535	23754	3245693	0	1988
107536	23754	3245693	1	1988
107573	23776	3245693	0	1988
107574	23776	3245693	1	1988
107657	23804	3245693	1	1988
107741	23819	3245693	1	1988
172	97	3245696	1	1988
188	101	3245696	1	1988
189	101	3245696	5	1988
207	104	3245696	1	1988
208	104	3245696	5	1988
61624	16136	3245696	3	1988
67901	16843	3245701	0	1988
67902	16843	3245701	3	1988
66248	16799	3249362	3	1988
67903	16843	3249362	3	1988
72451	17119	3249362	3	1988
74286	17238	3249362	3	1988
63628	16662	3249363	1	1988
39564	9941	3257141	6	1988
46540	11601	3257141	0	1988
71265	17039	3257141	0	1988
77275	17369	3257141	1	1988
52242	13563	3257784	0	1988
52934	13681	3257784	1	1988
52935	13681	3257784	3	1988
64878	16744	3257784	5	1988
67904	16843	3257784	0	1988
67905	16843	3257784	7	1988
72860	17132	3257784	5	1988
72862	17133	3257784	5	1988
72863	17134	3257784	5	1988
72868	17136	3257784	5	1988
67614	16819	3257961	0	1988
65098	16785	3258037	0	1988
73693	17228	3258568	4	1988
67906	16843	3258594	4	1988
72452	17119	3258647	0	1988
74737	17268	3258647	0	1988
77722	17390	3258647	0	1988
6837	2077	3259120	0	1988
6937	2124	3259120	0	1988
38364	9431	3259120	0	1988
38696	9510	3259120	0	1988
39497	9925	3259120	0	1988
49408	12540	3259120	0	1988
52589	13642	3259120	0	1988
74738	17268	3259120	0	1988
52895	13677	3259123	0	1988
77240	17365	3259123	0	1988
67907	16843	3259490	0	1988
73844	17229	3259490	0	1988
66249	16799	3260021	5	1988
71266	17039	3260021	0	1988
52456	13614	3260105	4	1988
80480	17689	3260487	0	1988
25652	7256	3260490	3	1988
49510	12565	3260490	0	1988
49511	12565	3260490	5	1988
49568	12570	3260490	0	1988
69205	16887	3260490	3	1988
77723	17390	3260490	0	1988
77724	17390	3260490	5	1988
78941	17417	3260490	0	1988
78942	17417	3260490	4	1988
67908	16843	3260766	2	1988
70558	16959	3260766	2	1988
67909	16843	3261446	0	1988
70323	16930	3261446	0	1988
79281	17422	3261446	5	1988
72453	17119	3261743	4	1988
72819	17121	3261743	5	1988
72845	17125	3261743	5	1988
73845	17229	3262604	5	1988
76515	17323	3262604	5	1988
63629	16662	3263350	0	1988
71235	17034	3263350	1	1988
53134	13682	3263352	7	1988
65099	16785	3263683	1	1988
66250	16799	3263686	8	1988
80481	17689	3263686	0	1988
80482	17689	3263686	6	1988
80785	17751	3263686	0	1988
65100	16785	3263688	0	1988
65101	16785	3263688	2	1988
65102	16785	3263688	5	1988
74493	17253	3263688	3	1988
74494	17253	3263688	5	1988
74495	17253	3263688	6	1988
75130	17303	3263688	0	1988
75131	17303	3263688	4	1988
77725	17390	3263688	0	1988
77726	17390	3263688	2	1988
65321	16788	3263690	0	1988
70925	16992	3263690	0	1988
76114	17319	3263690	0	1988
63312	16624	3264129	0	1988
79282	17422	3264129	0	1988
72454	17119	3264153	0	1988
77727	17390	3264554	4	1988
73846	17229	3265377	0	1988
63630	16662	3266508	2	1988
67910	16843	3266508	3	1988
69206	16887	3266508	3	1988
72455	17119	3266508	3	1988
72456	17119	3266508	4	1988
72922	17140	3266508	2	1988
73055	17141	3266508	2	1988
73847	17229	3266508	2	1988
73848	17229	3266508	5	1988
73849	17229	3266508	8	1988
74287	17238	3266508	3	1988
79622	17463	3266508	2	1988
64397	16665	3266730	3	1988
64398	16665	3266730	4	1988
77026	17347	3266730	3	1988
63631	16662	3266853	5	1988
65322	16788	3266853	4	1988
71953	17069	3266853	4	1988
79623	17463	3266883	0	1988
63632	16662	3266970	0	1988
77728	17390	3270546	2	1988
73850	17229	3275479	1	1988
104708	23015	3275630	2	1988
49512	12565	3279906	6	1988
52936	13681	3279906	6	1988
50457	12820	3283096	0	1988
50458	12820	3283096	3	1988
54107	14108	3283096	0	1988
54108	14108	3283096	3	1988
66251	16799	3290174	0	1988
70958	17007	3290174	0	1988
76916	17338	3290174	1	1988
77729	17390	3290174	0	1988
77730	17390	3290174	6	1988
78558	17394	3290174	7	1988
78559	17394	3290174	8	1988
72457	17119	3290186	1	1988
72458	17119	3290186	5	1988
73851	17229	3290186	5	1988
77731	17390	3290186	2	1988
54109	14108	3293523	4	1988
73852	17229	3293818	6	1988
63633	16662	3294400	2	1988
64303	16663	3294401	2	1988
64968	16783	3294401	2	1988
68926	16884	3294401	2	1988
71373	17040	3294401	2	1988
72459	17119	3294401	2	1988
72820	17121	3294401	2	1988
74496	17253	3294401	0	1988
106836	23629	3360691	0	1988
106874	23641	3360691	1	1988
107384	23716	3360691	0	1988
107385	23716	3360691	1	1988
64304	16663	3364956	3	1988
67912	16843	3367514	10	1988
65324	16788	3369805	3	1988
67738	16841	3369805	3	1988
70456	16957	3369805	3	1988
72460	17119	3369805	3	1988
72901	17138	3369805	3	1988
72461	17119	3384907	4	1988
77320	17369	18587778	1	1988
78340	17390	18587778	1	1988
78341	17390	18587778	2	1988
63019	16605	2439488	1	1987
63020	16605	2439488	4	1987
66195	16799	2439488	4	1987
67725	16841	2439488	0	1987
67726	16841	2439488	4	1987
70447	16957	2439488	0	1987
70513	16959	2439488	1	1987
74724	17265	2439488	1	1987
76959	17344	2439488	0	1987
77602	17390	2439488	0	1987
77603	17390	2439488	1	1987
79467	17443	2439488	4	1987
251	126	2820302	0	1987
322	153	2820302	0	1987
376	165	2820302	0	1987
66222	16799	2820302	0	1987
75092	17303	2820302	0	1987
77639	17390	2820302	0	1987
17237	4776	2821888	1	1987
17251	4777	2821888	0	1987
17400	4838	2821888	0	1987
18370	4972	2821888	0	1987
84420	18943	2821888	2	1987
84421	18944	2821888	2	1987
84422	18944	2821888	3	1987
84423	18944	2821888	4	1987
84424	18945	2821888	0	1987
84425	18946	2821888	0	1987
84426	18946	2821888	2	1987
84427	18946	2821888	3	1987
84428	18947	2821888	4	1987
84429	18948	2821888	0	1987
81740	18090	2823063	4	1987
81757	18092	2823063	4	1987
4350	1227	2823258	7	1987
4492	1234	2823258	7	1987
4619	1248	2823258	7	1987
38165	9369	2823258	1	1987
38186	9377	2823258	1	1987
38329	9421	2823258	3	1987
38370	9434	2823258	3	1987
38371	9434	2823258	4	1987
38372	9434	2823258	7	1987
38451	9438	2823258	7	1987
38463	9443	2823258	4	1987
38552	9455	2823258	4	1987
38555	9457	2823258	3	1987
38556	9457	2823258	4	1987
38557	9457	2823258	7	1987
39486	9918	2823258	3	1987
39502	9928	2823258	3	1987
39503	9928	2823258	6	1987
39504	9928	2823258	7	1987
39535	9932	2823258	7	1987
39538	9935	2823258	6	1987
39584	9947	2823258	3	1987
39585	9947	2823258	6	1987
39586	9947	2823258	7	1987
57658	15253	2823258	4	1987
57659	15253	2823258	7	1987
57660	15253	2823258	8	1987
58185	15262	2823258	7	1987
58206	15267	2823258	4	1987
58610	15287	2823258	4	1987
58624	15290	2823258	4	1987
58625	15290	2823258	7	1987
58626	15290	2823258	8	1987
75093	17303	2823258	2	1987
78936	17417	2823258	2	1987
106494	23496	2823694	4	1987
106668	23568	2823694	4	1987
106672	23569	2823694	3	1987
106673	23570	2823694	3	1987
106674	23570	2823694	5	1987
104701	23015	2824289	0	1987
104702	23015	2824289	5	1987
104942	23029	2824289	0	1987
104943	23029	2824289	3	1987
105293	23066	2824289	3	1987
1612	596	2824444	0	1987
1613	596	2824444	3	1987
1614	596	2824444	9	1987
1807	612	2824444	0	1987
1893	620	2824444	0	1987
3180	814	2824444	4	1987
3197	820	2824444	0	1987
3198	820	2824444	4	1987
3440	834	2824444	0	1987
3465	839	2824444	4	1987
3470	841	2824444	0	1987
3479	843	2824444	4	1987
57661	15253	2824444	6	1987
58475	15269	2824444	6	1987
58588	15279	2824444	6	1987
74321	17242	2824444	4	1987
75094	17303	2824444	3	1987
75095	17303	2824444	4	1987
78825	17408	2824444	4	1987
79418	17434	2824444	4	1987
81697	18086	2825185	5	1987
63600	16662	2829250	1	1987
66223	16799	2829250	2	1987
66224	16799	2829250	3	1987
71203	17032	2829250	0	1987
71204	17032	2829250	2	1987
74627	17261	2829250	0	1987
75096	17303	2829250	0	1987
76456	17320	2829250	2	1987
77641	17390	2829250	1	1987
77642	17390	2829250	2	1987
38112	9328	2830844	0	1987
38113	9329	2830844	0	1987
38121	9336	2830844	0	1987
38124	9338	2830844	0	1987
71910	17058	2830844	0	1987
72864	17135	2830844	0	1987
75097	17303	2830844	0	1987
77643	17390	2830844	0	1987
57606	15236	2832865	1	1987
57662	15253	2832865	1	1987
58695	15301	2832865	1	1987
3571	880	2833561	0	1987
3576	884	2833561	0	1987
3719	915	2833561	0	1987
76512	17323	2886766	4	1987
79158	17420	2886766	4	1987
70526	16959	2958947	4	1987
77651	17390	2958947	3	1987
77652	17390	2958947	4	1987
74417	17246	2962845	4	1987
63021	16605	3025189	3	1987
75111	17303	3025189	1	1987
75112	17303	3025189	3	1987
76457	17320	3025189	1	1987
76779	17326	3025189	5	1987
77672	17390	3025189	1	1987
77673	17390	3025189	5	1987
78827	17408	3025189	3	1987
70387	16943	3030999	0	1987
70388	16943	3030999	6	1987
77677	17390	3031929	2	1987
77678	17390	3031929	4	1987
77679	17390	3031929	8	1987
52475	13624	3032386	3	1987
53166	13685	3032386	2	1987
53664	13934	3032386	3	1987
53725	13947	3032386	2	1987
63606	16662	3032386	6	1987
76066	17317	3032386	6	1987
64802	16740	3032901	2	1987
64803	16740	3032901	6	1987
66230	16799	3032901	2	1987
66231	16799	3032901	6	1987
73439	17221	3032901	6	1987
74674	17262	3032901	2	1987
75113	17303	3032901	2	1987
77680	17390	3032901	6	1987
80455	17687	3032901	0	1987
80456	17687	3032901	2	1987
80479	17689	3032901	0	1987
80528	17693	3032901	2	1987
80771	17744	3032901	2	1987
80784	17751	3032901	2	1987
17447	4851	3032904	0	1987
18157	4921	3032904	0	1987
17448	4851	3033720	0	1987
18372	4972	3033720	0	1987
106846	23630	3033720	0	1987
107431	23732	3033720	0	1987
85705	19314	3034057	9	1987
85712	19318	3034057	9	1987
85770	19336	3034057	9	1987
6867	2087	3035334	5	1987
7009	2139	3035334	5	1987
7028	2151	3035334	5	1987
38550	9454	3035334	5	1987
41560	10512	3035334	5	1987
49145	12421	3035334	5	1987
75114	17303	3035334	6	1987
77681	17390	3035334	3	1987
17322	4786	3035335	3	1987
17449	4851	3035335	0	1987
106713	23584	3035335	3	1987
106847	23630	3035335	0	1987
63607	16662	3036381	1	1987
63608	16662	3036381	4	1987
63609	16662	3036381	5	1987
73601	17227	3036381	4	1987
75115	17303	3037488	5	1987
6857	2085	3038006	4	1987
39466	9909	3038006	2	1987
39506	9928	3038006	2	1987
39507	9928	3038006	7	1987
39555	9938	3038006	6	1987
39563	9941	3038006	4	1987
39587	9947	3038006	5	1987
41456	10449	3038006	3	1987
41459	10451	3038006	6	1987
41462	10452	3038006	4	1987
52619	13647	3038006	7	1987
53210	13689	3038006	5	1987
75116	17303	3038006	0	1987
75117	17303	3038006	1	1987
75118	17303	3038006	8	1987
77682	17390	3038006	0	1987
77683	17390	3038006	1	1987
16855	4694	3038007	2	1987
16856	4694	3038007	4	1987
16857	4694	3038007	5	1987
16957	4709	3038007	4	1987
17111	4732	3038007	2	1987
17150	4746	3038007	4	1987
18493	5015	3038007	2	1987
18536	5016	3038007	3	1987
18761	5065	3038007	2	1987
18766	5068	3038007	3	1987
63610	16662	3038500	0	1987
64395	16665	3038500	1	1987
73602	17227	3038500	1	1987
65091	16785	3038733	3	1987
68922	16884	3038733	2	1987
18915	5112	3038844	0	1987
19046	5154	3038844	0	1987
19055	5161	3038844	0	1987
19068	5166	3038844	0	1987
75119	17303	3039299	6	1987
75120	17303	3039299	7	1987
77684	17390	3039299	6	1987
78828	17408	3039299	7	1987
6858	2085	3040368	2	1987
49509	12565	3040368	2	1987
52931	13681	3040368	2	1987
64296	16663	3040368	3	1987
63442	16655	3040663	2	1987
63505	16659	3040663	0	1987
63506	16659	3040663	9	1987
75121	17303	3040663	1	1987
75122	17303	3040663	9	1987
79807	17478	3040663	1	1987
63618	16662	3077281	4	1987
67891	16843	3100126	0	1987
70454	16957	3100126	0	1987
73839	17229	3100126	0	1987
70543	16959	3102550	7	1987
74282	17238	3102550	7	1987
70544	16959	3102914	1	1987
71362	17040	3104276	1	1987
63512	16660	3104315	0	1987
66243	16799	3104315	0	1987
72449	17119	3104315	0	1987
74322	17242	3104315	1	1987
75126	17303	3104315	0	1987
75127	17303	3104315	1	1987
77707	17390	3104315	0	1987
78829	17408	3104315	1	1987
78937	17417	3104315	0	1987
65093	16785	3104483	0	1987
65094	16785	3104483	1	1987
71363	17040	3104483	0	1987
65316	16788	3105451	2	1987
74492	17253	3105451	2	1987
64396	16665	3105858	0	1987
77023	17347	3106033	7	1987
72899	17138	3106510	0	1987
79619	17463	3106607	0	1987
74224	17233	3108235	0	1987
74725	17265	3108235	0	1987
75128	17303	3108235	0	1987
77158	17357	3108235	0	1987
77239	17365	3108235	0	1987
79373	17432	3108235	0	1987
63276	16614	3109816	0	1987
81494	18001	3111364	7	1987
81495	18001	3111364	8	1987
99541	21808	3112119	7	1987
69983	16895	3112967	1	1987
70545	16959	3112967	0	1987
70546	16959	3112967	1	1987
70547	16959	3112967	3	1987
76113	17319	3112967	1	1987
67669	16832	3116685	0	1987
70548	16959	3116685	0	1987
73840	17229	3116685	0	1987
19288	5266	3117622	0	1987
19311	5278	3117622	0	1987
19339	5292	3117622	0	1987
19375	5298	3117622	0	1987
19389	5302	3117622	1	1987
106569	23528	3118797	4	1987
106592	23532	3118797	4	1987
63624	16662	3121158	0	1987
64302	16663	3121158	6	1987
79551	17451	3121158	0	1987
79620	17463	3121158	0	1987
79790	17473	3121158	0	1987
67892	16843	3121667	2	1987
71229	17033	3121667	2	1987
70549	16959	3123709	2	1987
68873	16883	3124729	0	1987
74338	17244	3124729	0	1987
74562	17255	3124729	0	1987
61696	16179	3124735	1	1987
61910	16243	3124735	1	1987
45478	11295	3130783	7	1987
77025	17347	3153188	1	1987
63634	16662	3295489	5	1987
63635	16662	3295489	7	1987
70381	16942	3295489	2	1987
70382	16942	3295489	9	1987
74497	17253	3295489	2	1987
75976	17307	3295489	9	1987
77250	17366	3295489	9	1987
73354	17203	3296577	0	1987
64807	16740	3300528	3	1987
64808	16740	3300528	9	1987
64969	16783	3300528	3	1987
65103	16785	3300528	9	1987
52937	13681	3300540	5	1987
77732	17390	3304158	1	1987
65323	16788	3304966	1	1987
63507	16659	3305074	0	1987
66252	16799	3305074	0	1987
75132	17303	3305074	0	1987
73605	17227	3306181	7	1987
61911	16243	3307606	1	1987
64732	16730	3311572	20	1987
70559	16959	3311572	20	1987
73431	17220	3311572	20	1987
53169	13685	3311735	3	1987
53726	13947	3311735	3	1987
75133	17303	3311735	0	1987
77733	17390	3311735	0	1987
78787	17405	3311735	0	1987
63636	16662	3311738	10	1987
64762	16737	3311738	2	1987
64970	16783	3311738	2	1987
70331	16931	3311738	2	1987
71079	17029	3311738	2	1987
71374	17040	3311738	2	1987
72107	17086	3311738	2	1987
67911	16843	3315624	1	1987
49311	12515	3316146	7	1987
54110	14108	3316146	6	1987
69207	16887	3316146	9	1987
77734	17390	3316146	5	1987
63637	16662	3318301	3	1987
70901	16985	3319494	1	1987
77276	17369	3319494	1	1987
77735	17390	3319500	0	1987
77277	17369	3319506	12	1987
77736	17390	3322588	4	1987
74498	17253	3324124	5	1987
77737	17390	3324124	5	1987
78560	17394	3324124	5	1987
106515	23501	3324958	0	1987
106539	23514	3324958	0	1987
16723	4617	3326871	12	1987
16794	4654	3326871	12	1987
17323	4786	3326871	9	1987
17671	4884	3326871	9	1987
17731	4908	3326871	9	1987
18133	4914	3326871	9	1987
18279	4951	3326871	9	1987
66253	16799	3333412	1	1987
77739	17390	3333412	1	1987
65104	16785	3423747	2	1987
64399	16665	3429341	5	1987
64971	16783	3429341	5	1987
73606	17227	3429341	1	1987
106495	23496	3435114	4	1987
106540	23514	3435114	4	1987
106549	23519	3435114	4	1987
106600	23538	3435114	4	1987
106670	23568	3435114	2	1987
106837	23629	3435114	2	1987
107263	23706	3435114	2	1987
107363	23712	3435114	2	1987
107364	23712	3435114	3	1987
106875	23641	3435130	0	1987
106981	23659	3435130	0	1987
72462	17119	3494126	4	1987
66255	16799	3495236	1	1987
67928	16843	3495236	1	1987
70010	16910	3495236	1	1987
70562	16959	3495236	1	1987
72903	17138	3495236	1	1987
6831	2072	3496845	9	1987
6860	2085	3496845	9	1987
6922	2114	3496845	9	1987
6996	2136	3496845	9	1987
39483	9915	3496845	9	1987
39566	9941	3496845	9	1987
49365	12525	3496845	9	1987
49515	12565	3496845	9	1987
52445	13606	3496845	9	1987
52942	13681	3496845	9	1987
53660	13932	3496845	9	1987
53707	13946	3496845	9	1987
72465	17119	3496977	3	1987
68617	16844	3497610	0	1987
70563	16959	3497610	0	1987
75974	17306	3497610	0	1987
