re_id	cvterm_id	aro_accession	cvterm_name	epi_lexicon	epi_normalized_accession	epi_normalized_term_name	paper_count
3069	38277	ARO:3001877	CTX-M-14	UBERON	UBERON:2000098	proliferative region	1
3070	38277	ARO:3001877	CTX-M-14	SO	SO:0000167	promoter	2
3071	38277	ARO:3001877	CTX-M-14	SO	SO:0000252	rRNA	4
3072	38277	ARO:3001877	CTX-M-14	SO	SO:0000150	read	1
3073	38277	ARO:3001877	CTX-M-14	SO	SO:0000001	region	43
3074	38277	ARO:3001877	CTX-M-14	UBERON	UBERON:0001008	renal system	3
3075	38277	ARO:3001877	CTX-M-14	SO	SO:0001235	replicon	12
3076	38277	ARO:3001877	CTX-M-14	UBERON	UBERON:0000456	secretion of exocrine gland	1
3077	38277	ARO:3001877	CTX-M-14	FOODON	FOODON:03411183	sheep	1
3078	38277	ARO:3001877	CTX-M-14	UBERON	UBERON:0007311	sputum	1
3079	38277	ARO:3001877	CTX-M-14	SO	SO:1000002	substitution	4
3080	38277	ARO:3001877	CTX-M-14	FOODON	FOODON:03411136	swine	8
3081	38277	ARO:3001877	CTX-M-14	SO	SO:0000101	transposable_element	4
3082	38277	ARO:3001877	CTX-M-14	FOODON	FOODON:03411236	turkey (bird)	1
3083	38277	ARO:3001877	CTX-M-14	UBERON	UBERON:0001088	urine	1
3084	38277	ARO:3001877	CTX-M-14	IDO	IDO:0000466	virulence	3
3085	38277	ARO:3001877	CTX-M-14	ENVO	ENVO:00002272	waste treatment plant	1
3086	38277	ARO:3001877	CTX-M-14	FOODON	FOODON:00002340	water food product	1
3087	38398	ARO:3001998	CTX-M-140	NCBI_TAXON	NCBI_TAXON:562	Escherichia coli	1
3088	38398	ARO:3001998	CTX-M-140	NCBI_TAXON	NCBI_TAXON:584	Proteus mirabilis	1
3089	38398	ARO:3001998	CTX-M-140	SO	SO:0001435	alanine	1
3090	38398	ARO:3001998	CTX-M-140	SO	SO:1000002	substitution	1
3091	38400	ARO:3002000	CTX-M-142	SO	SO:0000001	region	1
3092	38278	ARO:3001878	CTX-M-15	SO	SO:0001633	5KB_downstream_variant	8
3093	38278	ARO:3001878	CTX-M-15	SO	SO:0001635	5KB_upstream_variant	19
3094	38278	ARO:3001878	CTX-M-15	SO	SO:0001830	AFLP_fragment	2
3095	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:469	Acinetobacter	2
3096	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:470	Acinetobacter baumannii	2
3097	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:471	Acinetobacter calcoaceticus	1
3098	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:40216	Acinetobacter radioresistens	1
3099	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:648	Aeromonas caviae	1
3100	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:644	Aeromonas hydrophila	1
3101	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00000457	Africa	8
3102	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00250792	Ahvaz	1
3103	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00000563	Algeria	3
3104	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00009947	Algiers	1
3105	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00001095	Angola	1
3106	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00000465	Asia	4
3107	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00000463	Australia	3
3108	38278	ARO:3001878	CTX-M-15	IDO	NCBITaxon:2	Bacteria	20
3109	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:817	Bacteroides fragilis	1
3110	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00003750	Bangladesh	3
3111	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00254641	Barcelona	1
3112	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00003725	Belfast	1
3113	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002938	Belgium	2
3114	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:216816	Bifidobacterium longum	1
3115	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002511	Bolivia	2
3116	38278	ARO:3001878	CTX-M-15	FOODON	NCBITaxon:9913	Bos taurus	9
3117	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002828	Brazil	8
3118	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00383713	Bulgaria	2
3119	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00006888	Cambodia	1
3120	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00001093	Cameroon	1
3121	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:194	Campylobacter	1
3122	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002560	Canada	6
3123	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:22222679	Canadian	1
3124	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00005306	Cape Town	1
3125	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00000586	Chad	1
3126	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00003144	Chicago	1
3127	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002845	China	12
3128	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:544	Citrobacter	1
3129	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:546	Citrobacter freundii	3
3130	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:1496	Clostridioides difficile	1
3131	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:1492	Clostridium butyricum	1
3132	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:1502	Clostridium perfringens	1
3133	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002929	Colombia	1
3134	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002954	Czech Republic	1
3135	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00003739	Dar es Salaam	1
3136	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00001086	Democratic Republic of the Congo	1
3137	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00003752	Dhaka	1
3138	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002471	East Asia	1
3139	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00005291	Emirate of Abu Dhabi	1
3140	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002641	England	1
3141	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:547	Enterobacter	2
3142	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:550	Enterobacter cloacae	28
3143	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:354276	Enterobacter cloacae complex	1
3144	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:158836	Enterobacter hormaechei	1
3145	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:91347	Enterobacterales	2
3146	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:543	Enterobacteriaceae	38
3147	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:1352	Enterococcus faecium	1
3148	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:561	Escherichia	13
3149	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:562	Escherichia coli	377
3150	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:1038927	Escherichia coli O104:H4	1
3151	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:1095709	Escherichia coli O25	3
3152	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:2067421	Escherichia coli O25:H4	2
3153	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:941280	Escherichia coli O25b:H4	1
3154	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00000464	Europe	8
3155	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00262003	Geneva	1
3156	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002646	Germany	6
3157	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00012338	Gran Chaco Province	1
3158	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002945	Greece	1
3159	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00007987	Heilongjiang Province	1
3160	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00003203	Hong Kong	1
3161	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00010859	Hunan Province	1
3162	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002952	Hungary	4
3163	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002839	India	23
3164	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00000466	Indian subcontinent	4
3165	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00003727	Indonesia	4
3166	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00004474	Iran	6
3167	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00004018	Ireland	1
3168	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002476	Israel	1
3169	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00010383	Istanbul	2
3170	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002650	Italy	3
3171	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00383562	Iuta	3
3172	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00078913	Izmir	1
3173	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002747	Japan	8
3174	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00001101	Kenya	2
3175	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00000591	Kingdom of Spain	9
3176	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:570	Klebsiella	7
3177	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:571	Klebsiella oxytoca	1
3178	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:573	Klebsiella pneumoniae	188
3179	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:1463165	Klebsiella quasipneumoniae	1
3180	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:51288	Kluyvera ascorbata	2
3181	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00005285	Kuwait	4
3182	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:1590	Lactobacillus plantarum	1
3183	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002478	Lebanon	1
3184	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00000566	Libya	1
3185	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00323948	Lugo	2
3186	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00003320	Madrid	2
3187	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00003902	Malaysia	2
3188	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:582	Morganella morganii	2
3189	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00000565	Morocco	1
3190	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:22223999	Moscow	1
3191	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00007301	Mumbai	1
3192	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00029991	Mwanza District	1
3193	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00004189	New Delhi	5
3194	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00000469	New Zealand	1
3195	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00000912	Nigeria	5
3196	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00244666	North Central	1
3197	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00008035	North India	1
3198	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00243371	Norway	5
3199	38278	ARO:3001878	CTX-M-15	SO	SO:0000006	PCR_product	2
3200	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00005246	Pakistan	8
3201	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:22222475	Palestine	1
3202	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00299650	Paris	4
3203	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002932	Peru	2
3204	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002939	Poland	1
3205	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:584	Proteus mirabilis	3
3206	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:585	Proteus vulgaris	1
3207	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:287	Pseudomonas aeruginosa	6
3208	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:416339	Pseudomonas teessidea	1
3209	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00005286	Qatar	1
3210	38278	ARO:3001878	CTX-M-15	SO	SO:0001481	RAPD	2
3211	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:160674	Raoultella	1
3212	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00001542	Rio de Janeiro	3
3213	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00003140	Rio de Janeiro State	1
3214	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002721	Russia	1
3215	38278	ARO:3001878	CTX-M-15	SO	SO:0000694	SNP	1
3216	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:590	Salmonella	22
3217	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:28901	Salmonella enterica	7
3218	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:54388	Salmonella enterica subsp. enterica serovar Paratyphi A	1
3219	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:600	Salmonella enterica subsp. enterica serovar Thompson	1
3220	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00005279	Saudi Arabia	1
3221	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002639	Scotland	1
3222	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00000913	Senegal	2
3223	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002957	Serbia	1
3224	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:615	Serratia marcescens	3
3225	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:22	Shewanella	1
3226	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:620	Shigella	2
3227	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:623	Shigella flexneri	3
3228	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:624	Shigella sonnei	7
3229	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:1467763	Shigella sp. ECOLY	5
3230	38278	ARO:3001878	CTX-M-15	IDO	IDO:0000648	Shigellosis	1
3231	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00000553	South Africa	1
3232	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00000459	South America	4
3233	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002472	South Asia	1
3234	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002802	South Korea	4
3235	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:03000052	Southeastern Region	1
3236	38278	ARO:3001878	CTX-M-15	NCBI_TAXON	NCBI_TAXON:40324	Stenotrophomonas maltophilia	1
3237	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002729	Sweden	4
3238	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002941	Switzerland	3
3239	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00071065	Sydney	3
3240	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00001103	Tanzania	5
3241	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00003744	Thailand	2
3242	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002946	The Netherlands	5
3243	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00004525	The Philippines	1
3244	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00230486	Tripoli	1
3245	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00003741	Tunis	1
3246	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00000562	Tunisia	9
3247	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00000558	Turkey	5
3248	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00600863	Ulfa	1
3249	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002637	United Kingdom	5
3250	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00000690	Unity State	9
3251	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00003834	Uppsala	3
3252	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002931	Venezuela	4
3253	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00003756	Viet Nam	1
3254	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00294865	Weste	1
3255	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00002789	Western Australia	1
3256	38278	ARO:3001878	CTX-M-15	GAZ	GAZ:00037803	[Former] State of Korea	9
3257	38278	ARO:3001878	CTX-M-15	UBERON	UBERON:0003684	abdominal cavity	1
3258	38278	ARO:3001878	CTX-M-15	UBERON	UBERON:0007023	adult organism	7
3259	38278	ARO:3001878	CTX-M-15	UBERON	UBERON:0005409	alimentary part of gastrointestinal system	1
3260	38278	ARO:3001878	CTX-M-15	SO	SO:0001023	allele	10
3261	38278	ARO:3001878	CTX-M-15	SO	SO:0001237	amino_acid	5
3262	38278	ARO:3001878	CTX-M-15	SO	SO:0001606	amino_acid_substitution	3
3263	38278	ARO:3001878	CTX-M-15	UBERON	UBERON:0012284	animal hemisphere	11
3264	38278	ARO:3001878	CTX-M-15	IDO	IDO:0000562	antibacterial	2
3265	38278	ARO:3001878	CTX-M-15	IDO	IDO:0000581	antibiotic resistance	21
3266	38278	ARO:3001878	CTX-M-15	IDO	IDO:0000558	antimicrobial	26
3267	38278	ARO:3001878	CTX-M-15	SO	SO:0001449	asparagine	1
3268	38278	ARO:3001878	CTX-M-15	IDO	IDO:0000506	bacteremia	3
3269	38278	ARO:3001878	CTX-M-15	UBERON	UBERON:0000178	blood	14
3270	38278	ARO:3001878	CTX-M-15	UBERON	UBERON:0001977	blood serum	1
3271	38278	ARO:3001878	CTX-M-15	IDO	CL:0000000	cell	1
3272	38278	ARO:3001878	CTX-M-15	UBERON	UBERON:0001359	cerebrospinal fluid	1
3273	38278	ARO:3001878	CTX-M-15	FOODON	FOODON:03411457	chicken	8
3274	38278	ARO:3001878	CTX-M-15	SO	SO:0000453	chromosomal_transposition	11
3275	38278	ARO:3001878	CTX-M-15	SO	SO:0000340	chromosome	7
3276	38278	ARO:3001878	CTX-M-15	SO	SO:0000151	clone	114
3277	38278	ARO:3001878	CTX-M-15	FOODON	FOODON:03315855	cocktail beverage (alcoholic)	1
3278	38278	ARO:3001878	CTX-M-15	IDO	IDO:0000615	colony	1
3279	38278	ARO:3001878	CTX-M-15	SO	SO:0001767	common_variant	1
3280	38278	ARO:3001878	CTX-M-15	SO	SO:0000856	conserved	3
3281	38278	ARO:3001878	CTX-M-15	SO	SO:0000149	contig	1
3282	38278	ARO:3001878	CTX-M-15	FOODON	FOODON:03302116	cow milk (liquid)	2
3283	38278	ARO:3001878	CTX-M-15	FOODON	FOODON:03301723	cranberry (whole, raw)	1
3284	38278	ARO:3001878	CTX-M-15	SO	SO:0001447	cysteine	1
3285	38278	ARO:3001878	CTX-M-15	FOODON	FOODON:03411201	dairy cow	3
3286	38278	ARO:3001878	CTX-M-15	UBERON	UBERON:0013487	epidermal ridge of digit	1
3287	38278	ARO:3001878	CTX-M-15	ENVO	ENVO:00000078	farm	7
3288	38278	ARO:3001878	CTX-M-15	UBERON	UBERON:0001988	feces	19
3289	38278	ARO:3001878	CTX-M-15	FOODON	FOODON:03411222	fish	2
3290	38278	ARO:3001878	CTX-M-15	SO	SO:0000163	five_prime_cis_splice_site	3
3291	38278	ARO:3001878	CTX-M-15	SO	SO:0000357	flanked	7
3292	38278	ARO:3001878	CTX-M-15	SO	SO:0000704	gene	199
3293	38278	ARO:3001878	CTX-M-15	SO	SO:0005853	gene_cassette	4
3294	38278	ARO:3001878	CTX-M-15	UBERON	UBERON:0004122	genitourinary system	1
3295	38278	ARO:3001878	CTX-M-15	SO	SO:0001026	genome	19
3296	38278	ARO:3001878	CTX-M-15	SO	SO:0000991	genomic_DNA	1
3297	38278	ARO:3001878	CTX-M-15	SO	SO:0001027	genotype	29
3298	38278	ARO:3001878	CTX-M-15	SO	SO:0001443	glycine	1
3299	38278	ARO:3001878	CTX-M-15	UBERON	UBERON:0000033	head	1
3300	38278	ARO:3001878	CTX-M-15	SO	SO:0000857	homologous	2
3301	38278	ARO:3001878	CTX-M-15	ENVO	ENVO:00002173	hospital	69
3302	38278	ARO:3001878	CTX-M-15	IDO	IDO:0000531	host	4
3303	38278	ARO:3001878	CTX-M-15	IDO	IDO:0000464	infectivity	13
3304	38278	ARO:3001878	CTX-M-15	SO	SO:0000973	insertion_sequence	13
3305	38278	ARO:3001878	CTX-M-15	SO	SO:0000366	insertion_site	1
3306	38278	ARO:3001878	CTX-M-15	SO	SO:0001522	insertional	6
3307	38278	ARO:3001878	CTX-M-15	SO	SO:0000365	integron	6
3308	38278	ARO:3001878	CTX-M-15	UBERON	UBERON:0000160	intestine	1
3309	38278	ARO:3001878	CTX-M-15	SO	SO:0001515	inverted	1
3310	38278	ARO:3001878	CTX-M-15	ENVO	ENVO:00000219	landlocked sea	1
3311	38278	ARO:3001878	CTX-M-15	ENVO	ENVO:00000889	large river delta biome	3
3312	38278	ARO:3001878	CTX-M-15	FOODON	FOODON:00001998	lettuce head food product	1
3313	38278	ARO:3001878	CTX-M-15	UBERON	UBERON:0001556	lower urinary tract	1
3314	38278	ARO:3001878	CTX-M-15	UBERON	UBERON:0002398	manus	1
3315	38278	ARO:3001878	CTX-M-15	FOODON	FOODON:00003468	meat (skinless)	4
3316	38278	ARO:3001878	CTX-M-15	UBERON	UBERON:0000094	membrane organ	4
3317	38278	ARO:3001878	CTX-M-15	SO	SO:0001234	mobile	8
3318	38278	ARO:3001878	CTX-M-15	SO	SO:0001037	mobile_genetic_element	1
3319	38278	ARO:3001878	CTX-M-15	SO	SO:0001148	mutated_variant_site	1
3320	38278	ARO:3001878	CTX-M-15	SO	SO:0001147	natural_variant_site	23
3321	38278	ARO:3001878	CTX-M-15	ENVO	ENVO:01000932	nursing home	5
3322	38278	ARO:3001878	CTX-M-15	SO	SO:0000696	oligo	1
3323	38278	ARO:3001878	CTX-M-15	SO	SO:0000178	operon	3
3324	38278	ARO:3001878	CTX-M-15	IDO	OBI:0100026	organism	2
3325	38278	ARO:3001878	CTX-M-15	IDO	IDO:0000528	pathogen	4
3326	38278	ARO:3001878	CTX-M-15	SO	SO:0001042	phage_sequence	1
3327	38278	ARO:3001878	CTX-M-15	SO	SO:0000155	plasmid	223
3328	38278	ARO:3001878	CTX-M-15	SO	SO:0000104	polypeptide	5
3329	38278	ARO:3001878	CTX-M-15	SO	SO:0000417	polypeptide_domain	1
3330	38278	ARO:3001878	CTX-M-15	FOODON	FOODON:00003469	poultry drumstick	6
3331	38278	ARO:3001878	CTX-M-15	SO	SO:0000112	primer	2
3332	38278	ARO:3001878	CTX-M-15	SO	SO:0000051	probe	1
3333	38278	ARO:3001878	CTX-M-15	SO	SO:0000167	promoter	2
3334	38278	ARO:3001878	CTX-M-15	SO	SO:0000252	rRNA	10
3335	38278	ARO:3001878	CTX-M-15	SO	SO:0000150	read	2
3336	38278	ARO:3001878	CTX-M-15	SO	SO:0000001	region	119
3337	38278	ARO:3001878	CTX-M-15	SO	SO:0000119	regulated	1
3338	38278	ARO:3001878	CTX-M-15	UBERON	UBERON:0001008	renal system	10
3339	38278	ARO:3001878	CTX-M-15	SO	SO:0001235	replicon	25
3340	38278	ARO:3001878	CTX-M-15	ENVO	ENVO:00000064	road	1
3341	38278	ARO:3001878	CTX-M-15	UBERON	UBERON:0000456	secretion of exocrine gland	1
3342	38278	ARO:3001878	CTX-M-15	UBERON	UBERON:0011167	septomaxilla bone	1
3343	38278	ARO:3001878	CTX-M-15	SO	SO:0001444	serine	2
3344	38278	ARO:3001878	CTX-M-15	SO	SO:0001587	stop_gained	1
3345	38278	ARO:3001878	CTX-M-15	SO	SO:1000002	substitution	9
3346	38278	ARO:3001878	CTX-M-15	SO	SO:0000148	supercontig	1
3347	38278	ARO:3001878	CTX-M-15	FOODON	FOODON:03411136	swine	7
3348	38278	ARO:3001878	CTX-M-15	SO	SO:0001815	synonymous	1
3349	38278	ARO:3001878	CTX-M-15	SO	SO:0000434	target_site_duplication	1
3350	38278	ARO:3001878	CTX-M-15	UBERON	UBERON:0000479	tissue	1
3351	38278	ARO:3001878	CTX-M-15	FOODON	FOODON:03309927	tomato (whole, raw)	1
3352	38278	ARO:3001878	CTX-M-15	SO	SO:0000101	transposable_element	3
3353	38278	ARO:3001878	CTX-M-15	FOODON	FOODON:03411236	turkey (bird)	1
3354	38278	ARO:3001878	CTX-M-15	UBERON	UBERON:0012168	umbilical cord blood	1
3355	38278	ARO:3001878	CTX-M-15	UBERON	UBERON:0001088	urine	12
3356	38278	ARO:3001878	CTX-M-15	FOODON	FOODON:00003816	vegetable (whole)	1
3357	38278	ARO:3001878	CTX-M-15	IDO	IDO:0000466	virulence	37
3358	38278	ARO:3001878	CTX-M-15	ENVO	ENVO:00002272	waste treatment plant	2
3359	38278	ARO:3001878	CTX-M-15	ENVO	ENVO:00002043	wastewater treatment plant	1
3360	38278	ARO:3001878	CTX-M-15	FOODON	FOODON:00002340	water food product	7
3361	38278	ARO:3001878	CTX-M-15	SO	SO:0000817	wild_type	1
3362	38409	ARO:3002009	CTX-M-152	IDO	NCBITaxon:2	Bacteria	1
3363	38409	ARO:3002009	CTX-M-152	GAZ	GAZ:00002839	India	1
3364	38409	ARO:3002009	CTX-M-152	GAZ	GAZ:00000466	Indian subcontinent	1
3365	38409	ARO:3002009	CTX-M-152	ENVO	ENVO:00000889	large river delta biome	1
3366	38409	ARO:3002009	CTX-M-152	SO	SO:0001147	natural_variant_site	1
3367	38279	ARO:3001879	CTX-M-16	SO	SO:0001633	5KB_downstream_variant	1
3368	38279	ARO:3001879	CTX-M-16	GAZ	GAZ:00002828	Brazil	1
3369	38279	ARO:3001879	CTX-M-16	NCBI_TAXON	NCBI_TAXON:562	Escherichia coli	2
3370	38279	ARO:3001879	CTX-M-16	NCBI_TAXON	NCBI_TAXON:573	Klebsiella pneumoniae	1
3371	38279	ARO:3001879	CTX-M-16	SO	SO:0000704	gene	1
3372	38279	ARO:3001879	CTX-M-16	SO	SO:0001234	mobile	1
3373	38279	ARO:3001879	CTX-M-16	SO	SO:0000155	plasmid	2
3374	38279	ARO:3001879	CTX-M-16	SO	SO:0000001	region	1
3375	38279	ARO:3001879	CTX-M-16	SO	SO:1000002	substitution	2
3376	40259	ARO:3003649	CTX-M-165	NCBI_TAXON	NCBI_TAXON:590	Salmonella	1
3377	40259	ARO:3003649	CTX-M-165	SO	SO:0000155	plasmid	1
